Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1365,Adam Lallana,eng ENG,MF,Liverpool,eng Premier League,29,1988,12,1,244,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1366,Eugenio Lamanna,it ITA,GK,Genoa,it Serie A,27,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1367,Érik Lamela,ar ARG,MF,Tottenham Hotspur,eng Premier League,25,1992,25,7,843,9.4,2,2,4,2,0,0,4,0,0.21,0.21,0.43,0.21,0.43,Matches
1368,Ádám Lang,hu HUN,DF,Dijon,fr Ligue 1,24,1993,3,3,232,2.6,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1369,Sebastian Langkamp,de GER,DF,Hertha BSC,de Bundesliga,29,1988,12,11,955,10.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1370,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,29,1988,9,5,411,4.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1371,Manuel Lanzini,ar ARG,"MF,FW",West Ham United,eng Premier League,24,1993,27,23,"2,042",22.7,5,6,11,5,0,1,4,0,0.22,0.26,0.48,0.22,0.48,Matches
1372,Gianluca Lapadula,pe PER,FW,Genoa,it Serie A,27,1990,28,13,"1,495",16.6,6,1,7,3,3,4,3,0,0.36,0.06,0.42,0.18,0.24,Matches
1373,Aymeric Laporte,es ESP,DF,Athletic Club,es La Liga,23,1994,19,19,"1,710",19,0,1,1,0,0,0,5,0,0,0.05,0.05,0,0.05,Matches
1374,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,23,1994,9,9,806,9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1375,Danilo Larangeira,br BRA,DF,Udinese,it Serie A,33,1984,32,32,"2,775",30.8,1,0,1,1,0,0,8,0,0.03,0,0.03,0.03,0.03,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1376,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,24,1992,29,26,"2,130",23.7,12,2,14,12,0,0,1,0,0.51,0.08,0.59,0.51,0.59,Matches
1377,Jamaal Lascelles,eng ENG,DF,Newcastle United,eng Premier League,23,1993,33,32,"2,928",32.5,3,0,3,3,0,0,5,0,0.09,0,0.09,0.09,0.09,Matches
1378,Paul Lasne,fr FRA,MF,Montpellier,fr Ligue 1,28,1989,37,34,"3,062",34,1,2,3,1,0,0,10,0,0.03,0.06,0.09,0.03,0.09,Matches
1379,Borja Lasso,es ESP,MF,Sevilla,es La Liga,23,1994,1,1,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1380,Toni Lato,es ESP,"DF,MF",Valencia,es La Liga,19,1997,16,9,797,8.9,0,1,1,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches
1381,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,27,1989,29,27,"2,352",26.1,2,1,3,2,0,0,7,0,0.08,0.04,0.11,0.08,0.11,Matches
1382,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,28,1989,22,20,"1,608",17.9,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
1383,Wesley Lautoa,nc NCL,"DF,MF",Dijon,fr Ligue 1,29,1987,10,8,622,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1384,Diego Laxalt,uy URU,MF,Genoa,it Serie A,24,1993,32,32,"2,806",31.2,3,3,6,3,0,0,2,0,0.1,0.1,0.19,0.1,0.19,Matches
1385,Miguel Layún,mx MEX,DF,Sevilla,es La Liga,29,1988,16,11,"1,184",13.2,2,0,2,2,0,0,4,0,0.15,0,0.15,0.15,0.15,Matches
1386,Achraf Lazaar,ma MAR,MF,Benevento,it Serie A,25,1992,9,6,478,5.3,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
1387,Valentino Lazaro,at AUT,MF,Hertha BSC,de Bundesliga,21,1996,26,19,"1,864",20.7,2,5,7,2,0,0,4,0,0.1,0.24,0.34,0.1,0.34,Matches
1388,Darko Lazović,rs SRB,MF,Genoa,it Serie A,26,1990,21,12,"1,242",13.8,0,1,1,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches
1389,Manuel Lazzari,it ITA,MF,SPAL,it Serie A,23,1993,36,36,"3,116",34.6,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,Matches
1390,Mickaël Le Bihan,fr FRA,"DF,FW",Nice,fr Ligue 1,27,1990,7,0,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1391,Maxime Le Marchand,fr FRA,DF,Nice,fr Ligue 1,27,1989,29,29,"2,534",28.2,0,3,3,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches
1392,James Lea Siliki,cm CMR,MF,Rennes,fr Ligue 1,21,1996,32,19,"1,818",20.2,3,2,5,3,0,0,6,1,0.15,0.1,0.25,0.15,0.25,Matches
1393,Mathew Leckie,au AUS,MF,Hertha BSC,de Bundesliga,26,1991,26,19,"1,853",20.6,5,1,6,5,0,0,3,0,0.24,0.05,0.29,0.24,0.29,Matches
1394,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,26,1991,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1395,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,24,1993,34,33,"2,890",32.1,5,6,11,4,1,1,6,1,0.16,0.19,0.34,0.12,0.31,Matches
1396,Matthias Lehmann,de GER,MF,Köln,de Bundesliga,34,1983,20,17,"1,515",16.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1397,Lucas Leiva,br BRA,MF,Lazio,it Serie A,30,1987,36,35,"2,882",32,2,3,5,2,0,0,9,0,0.06,0.09,0.16,0.06,0.16,Matches
1398,Florian Lejeune,fr FRA,DF,Newcastle United,eng Premier League,26,1991,24,24,"2,103",23.4,0,2,2,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches
1399,Iñigo Lekue,es ESP,"DF,MF",Athletic Club,es La Liga,24,1993,32,22,"2,111",23.5,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches
1400,Thomas Lemar,fr FRA,MF,Monaco,fr Ligue 1,21,1995,30,27,"2,378",26.4,2,8,10,2,0,0,1,0,0.08,0.3,0.38,0.08,0.38,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1401,Mario Lemina,ga GAB,MF,Southampton,eng Premier League,23,1993,25,20,"1,720",19.1,1,1,2,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,Matches
1402,Mauricio Lemos,uy URU,"DF,MF",Las Palmas,es La Liga,21,1995,16,14,"1,261",14,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1403,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,21,1995,8,8,701,7.8,1,0,1,1,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches
1404,Dylan Lempereur,fr FRA,DF,Metz,fr Ligue 1,18,1998,3,1,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1405,Clément Lenglet,fr FRA,DF,Sevilla,es La Liga,22,1995,35,33,"3,001",33.3,3,1,4,3,0,0,9,0,0.09,0.03,0.12,0.09,0.12,Matches
1406,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,30,1987,14,13,"1,118",12.4,0,2,2,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
1407,Aaron Lennon,eng ENG,"MF,FW",Everton,eng Premier League,30,1987,15,9,793,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1408,Bernd Leno,de GER,GK,Leverkusen,de Bundesliga,25,1992,33,33,"2,970",33,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1409,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,30,1986,12,10,929,10.3,0,3,3,0,0,0,1,0,0,0.29,0.29,0,0.29,Matches
1410,Sergio León,es ESP,FW,Real Betis,es La Liga,28,1989,31,23,"1,978",22,11,1,12,11,0,1,5,0,0.5,0.05,0.55,0.5,0.55,Matches
1411,Lukas Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,24,1993,37,37,"3,283",36.5,3,1,4,3,0,0,8,0,0.08,0.03,0.11,0.08,0.11,Matches
1412,Mehdi Léris,dz ALG,"FW,MF",Chievo,it Serie A,19,1998,4,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1413,Jefferson Lerma,co COL,MF,Levante,es La Liga,22,1994,26,25,"2,135",23.7,0,1,1,0,0,0,16,0,0,0.04,0.04,0,0.04,Matches
1414,Maxime Lestienne,be BEL,MF,Málaga,es La Liga,25,1992,12,8,669,7.4,0,1,1,0,0,0,1,0,0,0.13,0.13,0,0.13,Matches
1415,Alexandre Letellier,fr FRA,GK,Angers,fr Ligue 1,26,1990,13,13,"1,170",13,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1416,Gaetano Letizia,it ITA,"DF,MF",Benevento,it Serie A,27,1990,29,25,"2,141",23.8,1,0,1,1,0,0,7,1,0.04,0,0.04,0.04,0.04,Matches
1417,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,24,1993,7,5,416,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1418,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,28,1988,30,24,"2,172",24.1,29,2,31,23,6,7,1,0,1.2,0.08,1.28,0.95,1.04,Matches
1419,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,32,1985,7,4,437,4.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1420,Stephan Lichtsteiner,ch SUI,"DF,MF",Juventus,it Serie A,33,1984,27,21,"1,704",18.9,0,2,2,0,0,0,6,0,0,0.11,0.11,0,0.11,Matches
1421,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,29,1988,33,29,"2,602",28.9,5,5,10,4,1,1,6,0,0.17,0.17,0.35,0.14,0.31,Matches
1422,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,21,1996,11,11,865,9.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1423,Lucas Lima,br BRA,"DF,MF",Nantes,fr Ligue 1,25,1991,33,30,"2,657",29.5,2,3,5,2,0,0,3,0,0.07,0.1,0.17,0.07,0.17,Matches
1424,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,23,1994,17,13,"1,285",14.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1425,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,22,1995,29,21,"2,139",23.8,3,1,4,3,0,0,8,0,0.13,0.04,0.17,0.13,0.17,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1426,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,eng Premier League,24,1992,33,20,"1,817",20.2,8,5,13,8,0,0,2,0,0.4,0.25,0.64,0.4,0.64,Matches
1427,Pol Lirola,es ESP,"DF,MF",Sassuolo,it Serie A,19,1997,24,22,"2,025",22.5,0,2,2,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
1428,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,27,1989,34,30,"2,674",29.7,2,2,4,2,0,0,5,0,0.07,0.07,0.13,0.07,0.13,Matches
1429,Raúl Lizoain,es ESP,GK,Las Palmas,es La Liga,26,1991,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1430,Adem Ljajić,rs SRB,"MF,FW",Torino,it Serie A,25,1991,27,23,"2,166",24.1,6,10,16,6,0,0,2,0,0.25,0.42,0.66,0.25,0.66,Matches
1431,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,23,1993,27,26,"2,326",25.8,3,0,3,3,0,0,9,1,0.12,0,0.12,0.12,0.12,Matches
1432,Fernando Llorente,es ESP,FW,Tottenham Hotspur,eng Premier League,32,1985,16,1,238,2.6,1,0,1,1,0,0,1,0,0.38,0,0.38,0.38,0.38,Matches
1433,Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,22,1995,13,5,546,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1434,Hugo Lloris,fr FRA,GK,Tottenham Hotspur,eng Premier League,30,1986,36,36,"3,240",36,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1435,Giovani Lo Celso,ar ARG,MF,Paris Saint-Germain,fr Ligue 1,21,1996,33,18,"1,776",19.7,4,3,7,4,0,0,2,0,0.2,0.15,0.35,0.2,0.35,Matches
1436,Simone Lo Faso,it ITA,FW,Fiorentina,it Serie A,19,1998,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1437,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,22,1994,38,34,"3,061",34,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1438,Jürgen Locadia,cw CUW,"FW,MF",Brighton,eng Premier League,23,1993,6,3,224,2.5,1,1,2,1,0,0,0,0,0.4,0.4,0.8,0.4,0.8,Matches
1439,Manuel Locatelli,it ITA,MF,Milan,it Serie A,19,1998,21,5,684,7.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1440,Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,eng Premier League,21,1996,24,21,"1,874",20.8,2,3,5,2,0,0,1,0,0.1,0.14,0.24,0.1,0.24,Matches
1441,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,16,2000,4,1,167,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1442,Joe Lolley,eng ENG,MF,Huddersfield Town,eng Premier League,24,1992,6,2,221,2.5,1,0,1,1,0,0,1,0,0.41,0,0.41,0.41,0.41,Matches
1443,David Lombán,es ESP,DF,Eibar,es La Liga,30,1987,13,11,994,11,1,0,1,1,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
1444,Cristiano Lombardi,it ITA,"MF,FW",Benevento,it Serie A,21,1995,17,13,"1,112",12.4,0,2,2,0,0,0,3,0,0,0.16,0.16,0,0.16,Matches
1445,Kevin Long,ie IRL,DF,Burnley,eng Premier League,26,1990,16,16,"1,440",16,1,2,3,1,0,0,1,0,0.06,0.12,0.19,0.06,0.19,Matches
1446,Shane Long,ie IRL,FW,Southampton,eng Premier League,30,1987,30,15,"1,582",17.6,2,1,3,2,0,0,6,0,0.11,0.06,0.17,0.11,0.17,Matches
1447,Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,de Bundesliga,19,1997,11,7,574,6.4,5,3,8,5,0,0,1,0,0.78,0.47,1.25,0.78,1.25,Matches
1448,Ademola Lookman,ng NGA,MF,Everton,eng Premier League,19,1997,7,1,159,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1449,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,26,1990,34,34,"3,060",34,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1450,Rony Lopes,pt POR,MF,Monaco,fr Ligue 1,21,1995,38,32,"2,531",28.1,15,5,20,15,0,0,2,0,0.53,0.18,0.71,0.53,0.71,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1451,Adrián López,es ESP,"FW,MF",Dep La Coruña,es La Liga,29,1988,30,26,"2,345",26.1,9,6,15,9,0,0,1,0,0.35,0.23,0.58,0.35,0.58,Matches
1452,Alberto López,es ESP,DF,Málaga,es La Liga,22,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1453,Andoni López,es ESP,DF,Athletic Club,es La Liga,21,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1454,David López,es ESP,"DF,MF",Espanyol,es La Liga,27,1989,37,37,"3,330",37,1,1,2,1,0,0,7,0,0.03,0.03,0.05,0.03,0.05,Matches
1455,Diego López,es ESP,GK,Espanyol,es La Liga,35,1981,10,10,853,9.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1456,Iván López,es ESP,DF,Levante,es La Liga,23,1993,3,3,173,1.9,0,1,1,0,0,0,0,0,0,0.52,0.52,0,0.52,Matches
1457,Javi López,es ESP,DF,Espanyol,es La Liga,31,1986,14,12,966,10.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1458,Lisandro López,ar ARG,DF,Inter,it Serie A,27,1989,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1459,Maxi López,ar ARG,FW,Udinese,it Serie A,33,1984,28,20,"1,684",18.7,2,2,4,1,1,1,1,0,0.11,0.11,0.21,0.05,0.16,Matches
1460,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,19,1997,24,14,"1,378",15.3,0,1,1,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches
1461,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,33,1983,21,18,"1,594",17.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1462,Pau López,es ESP,GK,Espanyol,es La Liga,22,1994,29,28,"2,567",28.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1463,Pedro López,es ESP,GK,Real Betis,es La Liga,22,1995,5,4,412,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1464,Víctor López,es ESP,MF,Alavés,es La Liga,20,1997,1,1,60,0.7,0,1,1,0,0,0,0,0,0,1.5,1.5,0,1.5,Matches
1465,Jonas Lössl,dk DEN,GK,Huddersfield Town,eng Premier League,28,1989,38,38,"3,420",38,0,1,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
1466,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,28,1989,29,24,"2,127",23.6,2,1,3,2,0,0,4,0,0.08,0.04,0.13,0.08,0.13,Matches
1467,Chris Löwe,de GER,DF,Huddersfield Town,eng Premier League,28,1989,23,19,"1,588",17.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1468,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,28,1989,26,25,"2,295",25.5,0,3,3,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
1469,Anthony Lozano,hn HON,"MF,FW",Girona,es La Liga,24,1993,14,4,471,5.2,1,0,1,1,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
1470,Fabio Lucioni,it ITA,DF,Benevento,it Serie A,29,1987,8,8,720,8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1471,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,31,1985,20,19,"1,659",18.4,1,2,3,1,0,0,4,0,0.05,0.11,0.16,0.05,0.16,Matches
1472,José Luis Gayà,es ESP,DF,Valencia,es La Liga,22,1995,34,33,"2,916",32.4,0,3,3,0,0,0,11,0,0,0.09,0.09,0,0.09,Matches
1473,José Luis Morales,es ESP,"MF,FW",Levante,es La Liga,30,1987,35,35,"3,058",34,10,8,18,7,3,3,7,1,0.29,0.24,0.53,0.21,0.44,Matches
1474,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,27,1990,26,22,"1,979",22,1,0,1,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
1475,Luisinho,pt POR,DF,Dep La Coruña,es La Liga,32,1985,30,29,"2,622",29.1,1,1,2,1,0,0,12,0,0.03,0.03,0.07,0.03,0.07,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1476,David Luiz,br BRA,"DF,MF",Chelsea,eng Premier League,30,1987,10,9,840,9.3,1,0,1,1,0,0,4,1,0.11,0,0.11,0.11,0.11,Matches
1477,Douglas Luiz,br BRA,MF,Girona,es La Liga,19,1998,15,1,309,3.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1478,Everton Luiz,br BRA,MF,SPAL,it Serie A,29,1988,11,7,642,7.1,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1479,Jordan Lukaku,be BEL,MF,Lazio,it Serie A,23,1994,30,10,"1,355",15.1,1,1,2,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,Matches
1480,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,24,1993,34,33,"2,867",31.9,16,7,23,16,0,1,4,0,0.5,0.22,0.72,0.5,0.72,Matches
1481,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1482,Dodi Lukebakio,be BEL,"FW,MF",Watford,eng Premier League,19,1997,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1483,Saša Lukić,rs SRB,MF,Levante,es La Liga,20,1996,16,12,994,11,0,1,1,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
1484,Senad Lulić,ba BIH,MF,Lazio,it Serie A,31,1986,35,30,"2,426",27,3,4,7,2,1,1,8,1,0.11,0.15,0.26,0.07,0.22,Matches
1485,Levi Lumeka,eng ENG,MF,Crystal Palace,eng Premier League,18,1998,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1486,Antonio Luna,es ESP,DF,Levante,es La Liga,26,1991,23,22,"2,021",22.5,0,2,2,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
1487,Arnaud Lusamba,cd COD,MF,Nice,fr Ligue 1,20,1997,4,1,162,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1488,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,de Bundesliga,29,1988,23,18,"1,583",17.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1489,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,30,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1490,Lyanco,br BRA,DF,Torino,it Serie A,20,1997,4,4,316,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1491,Babis Lykogiannis,gr GRE,"MF,DF",Cagliari,it Serie A,23,1993,11,8,687,7.6,0,1,1,0,0,0,2,0,0,0.13,0.13,0,0.13,Matches
1492,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,7,6,489,5.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1493,Raïs M'Bolhi,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1494,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1990,17,17,"1,479",16.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1495,Zinédine Machach,fr FRA,MF,Toulouse,fr Ligue 1,21,1996,4,2,193,2.1,1,0,1,1,0,0,2,0,0.47,0,0.47,0.47,0.47,Matches
1496,Pablo Maffeo,es ESP,"MF,DF",Girona,es La Liga,20,1997,33,32,"2,642",29.4,0,1,1,0,0,0,10,0,0,0.03,0.03,0,0.03,Matches
1497,Gabriel Magalhães,br BRA,DF,Troyes,fr Ligue 1,19,1997,1,0,84,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1498,Christian Maggio,it ITA,DF,Napoli,it Serie A,35,1982,13,6,641,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1499,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,32,1984,32,30,"2,494",27.7,0,0,0,0,0,0,13,2,0,0,0,0,0,Matches
1500,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24,1993,38,38,"3,420",38,2,4,6,2,0,0,7,0,0.05,0.11,0.16,0.05,0.16,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1501,Hicham Mahou,fr FRA,"FW,MF",Nice,fr Ligue 1,18,1999,3,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1502,Riyad Mahrez,dz ALG,MF,Leicester City,eng Premier League,26,1991,36,34,"2,950",32.8,12,10,22,12,0,0,2,0,0.37,0.31,0.67,0.37,0.67,Matches
1503,Thiago Maia,br BRA,"MF,DF",Lille,fr Ligue 1,20,1997,34,28,"2,463",27.4,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches
1504,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,18,1999,17,14,"1,223",13.6,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
1505,Sebastian Maier,de GER,"MF,FW",Hannover 96,de Bundesliga,23,1993,10,2,265,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1506,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34,1982,7,6,468,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1507,Habib Maïga,ci CIV,"MF,DF",Saint-Étienne,fr Ligue 1,21,1996,13,7,708,7.9,1,0,1,1,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches
1508,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,34,34,"3,032",33.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1509,Linton Maina,de GER,"FW,MF",Hannover 96,de Bundesliga,18,1999,1,0,5,0.1,0,1,1,0,0,0,0,0,0,18,18,0,18,Matches
1510,Ainsley Maitland-Niles,eng ENG,"DF,MF",Arsenal,eng Premier League,19,1997,15,8,914,10.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1511,Jean-Victor Makengo,fr FRA,FW,Nice,fr Ligue 1,19,1998,5,2,246,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1512,Nemanja Maksimović,rs SRB,MF,Valencia,es La Liga,22,1995,15,6,557,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1513,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,25,1991,2,1,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1514,Malcom,br BRA,"FW,MF",Bordeaux,fr Ligue 1,20,1997,35,32,"2,856",31.7,12,7,19,10,2,3,2,0,0.38,0.22,0.6,0.32,0.54,Matches
1515,Kévin Malcuit,ma MAR,"DF,MF",Lille,fr Ligue 1,26,1991,23,21,"1,817",20.2,0,6,6,0,0,0,2,0,0,0.3,0.3,0,0.3,Matches
1516,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,25,1992,31,24,"2,242",24.9,5,4,9,5,0,0,3,0,0.2,0.16,0.36,0.2,0.36,Matches
1517,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,34,34,"2,999",33.3,0,5,5,0,0,0,12,0,0,0.15,0.15,0,0.15,Matches
1518,Scott Malone,eng ENG,DF,Huddersfield Town,eng Premier League,26,1991,22,12,"1,119",12.4,0,1,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
1519,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33,33,"2,970",33,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
