Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
683,Mathias Ross,dk DEN,DF,cz Sparta Prague,23,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
684,Anthony Rouault,fr FRA,DF,de Stuttgart,23,2001,7,7,620,6.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
685,Jonas Rouhi,se SWE,DF,it Juventus,20,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
686,Albion Rrahmani,xk KVX,FW,cz Sparta Prague,23,2000,6,4,325,3.6,1,0,1,1,0,0,0,0,0.28,0,0.28,0.28,0.28,Matches
687,Antonio Rüdiger,de GER,DF,es Real Madrid,31,1993,13,13,"1,187",13.2,2,0,2,2,0,0,3,0,0.15,0,0.15,0.15,0.15,Matches
688,Matteo Ruggeri,it ITA,MF,it Atalanta,22,2002,6,3,297,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
689,Abel Ruiz,es ESP,FW,es Girona,24,2000,3,2,145,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
690,Fabián Ruiz Peña,es ESP,MF,fr Paris Saint-Germain,28,1996,17,14,"1,145",12.7,1,4,5,1,0,0,2,0,0.08,0.31,0.39,0.08,0.39,Matches
691,Julian Ryerson,no NOR,DF,de Dortmund,26,1997,12,11,955,10.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
692,Matěj Ryneš,cz CZE,MF,cz Sparta Prague,23,2001,7,6,522,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
693,Kyriani Sabbe,be BEL,DF,be Club Brugge,19,2005,6,3,238,2.6,1,0,1,1,0,0,0,1,0.38,0,0.38,0.38,0.38,Matches
694,Marcel Sabitzer,at AUT,MF,de Dortmund,30,1994,11,10,842,9.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
695,Lukáš Sadílek,cz CZE,MF,cz Sparta Prague,28,1996,6,3,304,3.4,0,1,1,0,0,0,0,0,0,0.3,0.3,0,0.3,Matches
696,Matvei Safonov,ru RUS,GK,fr Paris Saint-Germain,25,1999,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
697,Osame Sahraoui,ma MAR,MF,fr Lille,23,2001,9,5,454,5,2,1,3,2,0,0,0,0,0.4,0.2,0.59,0.4,0.59,Matches
698,Ismael Saibari,ma MAR,MF,nl PSV,23,2001,10,8,723,8,3,1,4,3,0,0,1,0,0.37,0.12,0.5,0.37,0.5,Matches
699,Bukayo Saka,eng ENG,"FW,MF",eng Arsenal,22,2001,9,9,760,8.4,6,2,8,5,1,2,2,0,0.71,0.24,0.95,0.59,0.83,Matches
700,Ibrahim Salah,ma MAR,MF,fr Brest,22,2001,6,0,71,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
701,Mohamed Salah,eg EGY,"FW,MF",eng Liverpool,32,1992,9,9,806,9,3,4,7,2,1,2,0,0,0.33,0.45,0.78,0.22,0.67,Matches
702,William Saliba,fr FRA,DF,eng Arsenal,23,2001,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
703,Mohammed Salisu,gh GHA,DF,fr Monaco,25,1999,6,5,478,5.3,1,0,1,1,0,0,1,0,0.19,0,0.19,0.19,0.19,Matches
704,Lazar Samardzic,rs SRB,MF,it Atalanta,22,2002,8,2,293,3.3,1,1,2,1,0,0,1,0,0.31,0.31,0.61,0.31,0.61,Matches
705,Mama Samba Baldé,gw GNB,"MF,FW",fr Brest,28,1995,9,5,451,5,0,1,1,0,0,0,0,0,0,0.2,0.2,0,0.2,Matches
706,Renato Sanches,pt POR,MF,pt Benfica,26,1997,4,1,146,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
707,Leroy Sané,de GER,MF,de Bayern Munich,28,1996,13,6,635,7.1,1,0,1,1,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
708,Nuno Santos,pt POR,MF,pt Sporting CP,29,1995,2,2,161,1.8,1,0,1,1,0,0,0,0,0.56,0,0.56,0.56,0.56,Matches
709,Tiago Santos,pt POR,"DF,MF",fr Lille,22,2002,2,1,117,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
710,Sávio,br BRA,"MF,FW",eng Manchester City,20,2004,9,7,576,6.4,1,1,2,1,0,0,1,0,0.16,0.16,0.31,0.16,0.31,Matches
711,Nicolò Savona,it ITA,DF,it Juventus,21,2003,7,5,426,4.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
712,Kyriakos Savvidis,gr GRE,MF,sk Slovan Bratislava,29,1995,8,7,601,6.7,0,1,1,0,0,0,2,0,0,0.15,0.15,0,0.15,Matches
713,Liam Scales,ie IRL,DF,sct Celtic,25,1998,6,4,371,4.1,1,0,1,1,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches
714,Giorgio Scalvini,it ITA,DF,it Atalanta,20,2003,1,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
715,Kjell Scherpen,nl NED,GK,at Sturm Graz,24,2000,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
716,Patrik Schick,cz CZE,FW,de Leverkusen,28,1996,8,4,408,4.5,1,0,1,1,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
717,Andreas Schjelderup,no NOR,FW,pt Benfica,20,2004,7,6,402,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
718,Alexander Schlager,at AUT,GK,at RB Salzburg,28,1996,4,4,335,3.7,0,1,1,0,0,0,0,1,0,0.27,0.27,0,0.27,Matches
719,Nico Schlotterbeck,de GER,DF,de Dortmund,24,1999,12,12,"1,080",12,0,1,1,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
720,Jeffrey Schlupp,gh GHA,DF,sct Celtic,31,1992,2,1,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
721,Kasper Schmeichel,dk DEN,GK,sct Celtic,37,1986,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
722,Konstantin Schopp,at AUT,DF,at Sturm Graz,18,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
723,Jerdy Schouten,nl NED,MF,nl PSV,27,1997,7,7,566,6.3,1,0,1,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
724,Nicolas Seiwald,at AUT,"MF,DF",de RB Leipzig,23,2001,7,4,406,4.5,0,1,1,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
725,Javier Serrano,es ESP,MF,es Atlético Madrid,21,2003,1,0,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
726,Benjamin Šeško,si SVN,FW,de RB Leipzig,21,2003,8,6,520,5.8,4,0,4,3,1,1,1,0,0.69,0,0.69,0.52,0.52,Matches
727,Adam Sevinsky,cz CZE,DF,cz Sparta Prague,20,2004,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
728,Joaquin Seys,be BEL,DF,be Club Brugge,19,2005,10,9,767,8.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
729,Danylo Sikan,ua UKR,FW,ua Shakhtar Donetsk,23,2001,5,4,219,2.4,1,0,1,1,0,0,0,0,0.41,0,0.41,0.41,0.41,Matches
730,André Silva,pt POR,FW,de RB Leipzig,28,1995,4,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
731,António Silva,pt POR,DF,pt Benfica,20,2003,9,8,725,8.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
732,Bernardo Silva,pt POR,MF,eng Manchester City,29,1994,9,9,763,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
733,Caio Henrique Oliveira Silva,br BRA,DF,fr Monaco,27,1997,8,5,486,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
734,Rui Silva,pt POR,GK,pt Sporting CP,30,1994,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
735,Abdallah Sima,sn SEN,FW,fr Brest,23,2001,9,6,508,5.6,3,0,3,3,0,0,1,0,0.53,0,0.53,0.53,0.53,Matches
736,Giuliano Simeone,ar ARG,"MF,DF",es Atlético Madrid,21,2002,9,7,567,6.3,1,2,3,1,0,0,2,0,0.16,0.32,0.48,0.16,0.48,Matches
737,João Simões,pt POR,MF,pt Sporting CP,17,2007,5,3,234,2.6,0,1,1,0,0,0,1,0,0,0.38,0.38,0,0.38,Matches
738,Xavi Simons,nl NED,MF,de RB Leipzig,21,2003,5,4,335,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
739,Jahmai Simpson-Pusey,eng ENG,DF,eng Manchester City,18,2005,2,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
740,Wilfried Singo,ci CIV,DF,fr Monaco,23,2000,6,6,507,5.6,2,1,3,2,0,0,2,1,0.36,0.18,0.53,0.36,0.53,Matches
741,Hugo Siquet,be BEL,"DF,MF",be Club Brugge,22,2002,4,0,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
742,Michał Skóraś,pl POL,MF,be Club Brugge,24,2000,5,0,121,1.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
743,Łukasz Skorupski,pl POL,GK,it Bologna,33,1991,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
744,Andreas Skov Olsen,dk DEN,MF,be Club Brugge,24,1999,6,5,366,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
745,Aymen Sliti,nl NED,FW,nl Feyenoord,18,2006,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
746,Gijs Smal,nl NED,"DF,MF",nl Feyenoord,26,1997,11,8,715,7.9,0,2,2,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
747,Rhodri Smith,ch SUI,DF,ch Young Boys,17,2006,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
748,Markus Solbakken,no NOR,MF,cz Sparta Prague,24,2000,4,1,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
749,Jhon Solis,co COL,MF,es Girona,19,2004,5,0,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
750,Yann Sommer,ch SUI,GK,it Inter,35,1988,14,14,"1,290",14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
751,Uroš Spajić,rs SRB,DF,rs Red Star,31,1993,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
752,Dario Špikić,hr CRO,"MF,FW",hr Dinamo Zagreb,25,1999,5,2,186,2.1,1,0,1,1,0,0,0,0,0.48,0,0.48,0.48,0.48,Matches
753,Jerry St. Juste,nl NED,DF,pt Sporting CP,27,1996,6,3,291,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
754,Josip Stanišić,hr CRO,DF,de Bayern Munich,24,2000,6,4,421,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
755,Calvin Stengs,nl NED,MF,nl Feyenoord,25,1998,3,1,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
756,Pascal Stenzel,de GER,DF,de Stuttgart,28,1996,5,2,132,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
757,Taras Stepanenko,ua UKR,MF,ua Shakhtar Donetsk,34,1989,6,1,122,1.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
758,Artem Stepanov,ua UKR,FW,de Leverkusen,16,2007,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
759,Leonidas Stergiou,ch SUI,DF,de Stuttgart,22,2002,4,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
760,Raheem Sterling,eng ENG,FW,eng Arsenal,29,1994,6,3,298,3.3,0,2,2,0,0,1,3,0,0,0.6,0.6,0,0.6,Matches
761,Angelo Stiller,de GER,MF,de Stuttgart,23,2001,8,8,693,7.7,1,0,1,1,0,0,1,0,0.13,0,0.13,0.13,0.13,Matches
762,Luka Stojkovic,hr CRO,MF,hr Dinamo Zagreb,20,2003,6,3,264,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
763,John Stones,eng ENG,"DF,MF",eng Manchester City,30,1994,6,5,363,4,1,2,3,1,0,0,1,0,0.25,0.5,0.74,0.25,0.74,Matches
764,Dávid Strelec,sk SVK,FW,sk Slovan Bratislava,23,2001,8,8,669,7.4,2,0,2,1,1,1,0,0,0.27,0,0.27,0.13,0.13,Matches
765,Cristhian Stuani,uy URU,FW,es Girona,37,1986,8,2,283,3.1,0,0,0,0,0,1,3,0,0,0,0,0,0,Matches
766,Martin Suchomel,cz CZE,MF,cz Sparta Prague,21,2002,3,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
767,Petar Sucic,hr CRO,MF,hr Dinamo Zagreb,20,2003,3,3,263,2.9,2,0,2,2,0,0,0,0,0.68,0,0.68,0.68,0.68,Matches
768,Heorhiy Sudakov,ua UKR,MF,ua Shakhtar Donetsk,21,2002,8,8,700,7.8,2,1,3,1,1,2,0,0,0.26,0.13,0.39,0.13,0.26,Matches
769,Niklas Süle,de GER,DF,de Dortmund,28,1995,5,3,283,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
770,Daniel Svensson,se SWE,"DF,MF",de Dortmund,22,2002,4,4,351,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
771,Wojciech Szczęsny,pl POL,GK,es Barcelona,34,1990,8,8,750,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
772,Dominik Szoboszlai,hu HUN,MF,eng Liverpool,23,2000,9,7,635,7.1,1,1,2,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,Matches
773,Július Szöke,sk SVK,MF,sk Slovan Bratislava,28,1995,3,1,111,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
774,Asger Sørensen,dk DEN,DF,cz Sparta Prague,28,1996,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
775,Alexander Sørloth,no NOR,FW,es Atlético Madrid,28,1995,8,2,293,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
776,Jonathan Tah,de GER,DF,de Leverkusen,28,1996,10,10,900,10,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
777,Dominik Takáč,sk SVK,GK,sk Slovan Bratislava,25,1999,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
778,Chemsdine Talbi,ma MAR,MF,be Club Brugge,19,2005,11,7,548,6.1,2,1,3,2,0,0,0,0,0.33,0.16,0.49,0.33,0.49,Matches
779,Edmond Tapsoba,bf BFA,DF,de Leverkusen,25,1999,9,7,671,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
780,Mehdi Taremi,ir IRN,FW,it Inter,32,1992,12,7,714,7.9,1,3,4,0,1,1,0,0,0.13,0.38,0.5,0,0.38,Matches
781,Greg Taylor,sct SCO,DF,sct Celtic,26,1997,8,8,572,6.4,0,1,1,0,0,0,1,0,0,0.16,0.16,0,0.16,Matches
782,Aurélien Tchouaméni,fr FRA,"MF,DF",es Real Madrid,24,2000,11,10,797,8.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
783,Mathys Tel,fr FRA,MF,de Bayern Munich,19,2005,3,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
784,Nathan Tella,ng NGA,"MF,FW",de Leverkusen,25,1999,7,4,328,3.6,1,0,1,1,0,0,1,0,0.27,0,0.27,0.27,0.27,Matches
785,Marc-André ter Stegen,de GER,GK,es Barcelona,32,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
786,Filippo Terracciano,it ITA,DF,it Milan,21,2003,2,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
787,Martin Terrier,fr FRA,MF,de Leverkusen,27,1997,4,1,105,1.2,0,1,1,0,0,0,0,0,0,0.86,0.86,0,0.86,Matches
788,Aleksa Terzić,rs SRB,DF,at RB Salzburg,24,1999,6,5,400,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
789,Jordan Teze,nl NED,"DF,MF",fr Monaco,24,1999,3,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
790,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,34,1989,7,7,630,7,0,1,1,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches
791,Malick Thiaw,de GER,DF,it Milan,22,2001,5,4,337,3.7,1,1,2,1,0,0,1,0,0.27,0.27,0.53,0.27,0.53,Matches
792,Khéphren Thuram,fr FRA,MF,it Juventus,23,2001,9,5,485,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
793,Marcus Thuram,fr FRA,FW,it Inter,26,1997,14,11,949,10.5,4,1,5,4,0,0,2,0,0.38,0.09,0.47,0.38,0.47,Matches
794,Youri Tielemans,be BEL,MF,eng Aston Villa,27,1997,12,12,"1,041",11.6,2,3,5,2,0,0,1,0,0.17,0.26,0.43,0.17,0.43,Matches
795,Kieran Tierney,sct SCO,FW,eng Arsenal,27,1997,5,1,121,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
796,Guus Til,nl NED,"MF,FW",nl PSV,26,1997,12,8,769,8.5,0,2,2,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
797,Malik Tillman,us USA,"MF,FW",nl PSV,22,2002,6,6,533,5.9,3,2,5,3,0,0,3,0,0.51,0.34,0.84,0.51,0.84,Matches
798,Jurriën Timber,nl NED,DF,eng Arsenal,23,2001,13,10,848,9.4,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,Matches
799,Quinten Timber,nl NED,MF,nl Feyenoord,23,2001,7,7,595,6.6,0,1,1,0,0,0,1,0,0,0.15,0.15,0,0.15,Matches
800,Vinicius Tobias,br BRA,DF,ua Shakhtar Donetsk,20,2004,3,2,210,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
801,Marko Tolić,hr CRO,MF,sk Slovan Bratislava,28,1996,7,5,458,5.1,1,1,2,1,0,0,4,1,0.2,0.2,0.39,0.2,0.39,Matches
802,Rafael Tolói,it ITA,DF,it Atalanta,33,1990,4,2,212,2.4,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
803,Fikayo Tomori,eng ENG,DF,it Milan,26,1997,7,6,564,6.3,0,1,1,0,0,0,3,0,0,0.16,0.16,0,0.16,Matches
804,Pablo Torre,es ESP,MF,es Barcelona,21,2003,2,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
805,Raúl Torrente,es ESP,DF,hr Dinamo Zagreb,22,2001,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
806,Ferrán Torres,es ESP,FW,es Barcelona,24,2000,11,3,426,4.7,3,1,4,3,0,0,1,0,0.63,0.21,0.85,0.63,0.85,Matches
807,Pau Torres,es ESP,DF,eng Aston Villa,27,1997,9,7,680,7.6,0,2,2,0,0,0,1,0,0,0.26,0.26,0,0.26,Matches
808,Lorenzo Torriani,it ITA,GK,it Milan,19,2005,1,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
809,Ousmane Toure,fr FRA,DF,fr Lille,19,2005,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
810,Gernot Trauner,at AUT,DF,nl Feyenoord,32,1992,9,7,659,7.3,1,1,2,1,0,0,2,0,0.14,0.14,0.27,0.14,0.27,Matches
811,Francisco Trincão,pt POR,"MF,FW",pt Sporting CP,24,1999,9,9,787,8.7,0,1,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
812,Leandro Trossard,be BEL,FW,eng Arsenal,29,1994,14,6,668,7.4,2,2,4,2,0,1,1,0,0.27,0.27,0.54,0.27,0.54,Matches
813,Anatolii Trubin,ua UKR,GK,pt Benfica,22,2001,12,12,"1,080",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
814,Auston Trusty,us USA,DF,sct Celtic,25,1998,10,9,816,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
815,Kostas Tsimikas,gr GRE,DF,eng Liverpool,28,1996,6,5,443,4.9,0,1,1,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
816,Viktor Tsyhankov,ua UKR,MF,es Girona,26,1997,5,5,325,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
817,Indrit Tuci,al ALB,FW,cz Sparta Prague,23,2000,2,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
818,Christos Tzolis,gr GRE,MF,be Club Brugge,22,2002,12,12,932,10.4,1,2,3,1,0,0,2,0,0.1,0.19,0.29,0.1,0.29,Matches
819,Ayase Ueda,jp JPN,FW,nl Feyenoord,25,1998,8,4,384,4.3,2,0,2,2,0,1,0,0,0.47,0,0.47,0.47,0.47,Matches
820,Filip Ugrinic,ch SUI,"MF,FW",ch Young Boys,25,1999,7,7,597,6.6,0,1,1,0,0,0,3,0,0,0.15,0.15,0,0.15,Matches
821,Sven Ulreich,de GER,GK,de Bayern Munich,35,1988,1,0,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
822,Deniz Undav,de GER,"MF,FW",de Stuttgart,28,1996,6,6,420,4.7,1,1,2,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,Matches
823,Dayot Upamecano,fr FRA,DF,de Bayern Munich,25,1998,11,11,990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
824,Kacper Urbanski,pl POL,MF,it Bologna,19,2004,4,3,211,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
825,Jonas Urbig,de GER,GK,de Bayern Munich,20,2003,4,3,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
826,Josha Vagnoman,de GER,"DF,MF",de Stuttgart,23,2000,7,7,540,6,1,1,2,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,Matches
827,Álex Valle,es ESP,DF,sct Celtic,20,2004,5,1,212,2.4,0,1,1,0,0,0,0,0,0,0.42,0.42,0,0.42,Matches
828,Federico Valverde,uy URU,"MF,DF",es Real Madrid,26,1998,14,14,"1,235",13.7,0,3,3,0,0,0,1,0,0,0.22,0.22,0,0.22,Matches
829,Virgil van Dijk,nl NED,DF,eng Liverpool,33,1991,9,9,840,9.3,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,Matches
830,Hans Vanaken,be BEL,MF,be Club Brugge,31,1992,12,12,"1,080",12,1,1,2,0,1,1,1,0,0.08,0.08,0.17,0,0.08,Matches
831,Vanderson,br BRA,DF,fr Monaco,23,2001,9,9,778,8.6,0,2,2,0,0,0,3,0,0,0.23,0.23,0,0.23,Matches
832,Maarten Vandevoordt,be BEL,GK,de RB Leipzig,22,2002,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
833,Lucas Vázquez,es ESP,DF,es Real Madrid,33,1991,10,6,575,6.4,1,1,2,1,0,0,4,0,0.16,0.16,0.31,0.16,0.31,Matches
834,Joey Veerman,nl NED,MF,nl PSV,25,1998,8,5,545,6.1,0,3,3,0,0,0,2,0,0,0.5,0.5,0,0.5,Matches
835,Renato Veiga,pt POR,DF,it Juventus,21,2003,2,2,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
836,Romeo Vermant,be BEL,FW,be Club Brugge,20,2004,5,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
837,Arthur Vermeeren,be BEL,MF,de RB Leipzig,19,2005,7,4,336,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
838,Hugo Vetlesen,no NOR,MF,be Club Brugge,24,2000,7,1,184,2,0,1,1,0,0,0,2,0,0,0.49,0.49,0,0.49,Matches
839,Pau Victor,es ESP,FW,es Barcelona,22,2001,6,0,53,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
840,Peter Vindahl Jensen,dk DEN,GK,cz Sparta Prague,26,1998,8,8,720,8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
841,Alan Virginius,fr FRA,MF,ch Young Boys,21,2003,7,2,298,3.3,0,1,1,0,0,0,0,0,0,0.3,0.3,0,0.3,Matches
842,Martin Vitík,cz CZE,DF,cz Sparta Prague,21,2003,8,8,720,8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
843,Vitinha,pt POR,MF,fr Paris Saint-Germain,24,2000,17,16,"1,447",16.1,2,2,4,1,1,2,0,0,0.12,0.12,0.25,0.06,0.19,Matches
844,Dušan Vlahović,rs SRB,FW,it Juventus,24,2000,9,6,548,6.1,4,1,5,3,1,1,1,0,0.66,0.16,0.82,0.49,0.66,Matches
845,Siemen Voet,be BEL,DF,sk Slovan Bratislava,24,2000,3,3,255,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
846,Matúš Vojtko,sk SVK,MF,sk Slovan Bratislava,23,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
847,Stefan de Vrij,nl NED,DF,it Inter,32,1992,9,8,687,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
848,Kyle Walker,eng ENG,DF,eng Manchester City,34,1990,2,1,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
849,Kyle Walker,eng ENG,DF,it Milan,34,1990,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
850,Ollie Watkins,eng ENG,FW,eng Aston Villa,28,1995,12,9,695,7.7,1,4,5,1,0,1,0,0,0.13,0.52,0.65,0.13,0.65,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
851,Timothy Weah,us USA,"DF,MF",it Juventus,24,2000,9,5,558,6.2,1,1,2,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches
852,Vladimír Weiss,sk SVK,"FW,MF",sk Slovan Bratislava,34,1989,3,2,145,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
853,Timon Wellenreuther,de GER,GK,nl Feyenoord,28,1995,11,10,955,10.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
