Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
609,Renato Tapia,pe PER,DF,nl Feyenoord,22,1995,3.7,0,0,0,2,4,0,0,5,4,0,0,0,Matches
610,Serdar Tasci,de GER,DF,ru Spartak Moscow,30,1987,5,1,0,0,5,6,0,0,9,3,0,0,0,Matches
611,Marcos Tavares,br BRA,"FW,MF",si NK Maribor,33,1984,5.3,0,0,0,8,8,5,0,1,4,0,0,0,Matches
612,Alex Telles,br BRA,DF,pt Porto,24,1992,7,0,0,0,6,4,2,56,23,11,0,0,0,Matches
613,Łukasz Teodorczyk,pl POL,FW,be Anderlecht,26,1991,4.3,1,0,0,10,10,4,1,1,3,0,0,0,Matches
614,Marc-André ter Stegen,de GER,GK,es Barcelona,25,1992,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
615,Youri Tielemans,be BEL,MF,fr Monaco,20,1997,3.5,1,0,0,9,9,1,10,4,4,0,0,0,Matches
616,Kieran Tierney,sct SCO,DF,sct Celtic,20,1997,6,0,0,0,3,10,0,30,20,12,0,0,0,Matches
617,Corentin Tolisso,fr FRA,MF,de Bayern Munich,22,1994,5.5,2,0,0,11,7,0,8,5,6,0,0,0,Matches
618,Jeremy Toljan,de GER,DF,de Dortmund,22,1994,3,3,0,0,4,3,0,5,4,6,0,0,0,Matches
619,Jens Toornstra,nl NED,MF,nl Feyenoord,28,1989,3.6,1,0,0,3,2,1,4,6,3,0,0,0,Matches
620,Ömer Toprak,tr TUR,DF,de Dortmund,28,1989,3.8,1,0,0,2,6,0,0,6,3,0,0,0,Matches
621,Fernando Torres,es ESP,FW,es Atlético Madrid,33,1984,2.3,1,0,0,3,4,5,0,1,2,0,0,0,Matches
622,Óliver Torres,es ESP,MF,pt Porto,22,1994,1.9,0,0,0,0,1,0,1,0,5,0,0,0,Matches
623,Duško Tošić,rs SRB,DF,tr Beşiktaş,32,1985,5.6,2,0,0,6,5,0,0,27,15,0,0,1,Matches
624,Cenk Tosun,tr TUR,FW,tr Beşiktaş,26,1991,5,0,0,0,8,8,2,0,3,0,0,0,0,Matches
625,Almamy Touré,ml MLI,DF,fr Monaco,21,1996,3,0,0,0,8,0,0,12,5,5,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Yaya Touré,ci CIV,MF,eng Manchester City,34,1983,2.8,0,0,0,1,1,0,0,1,2,0,0,0,Matches
627,Adrien Trebel,fr FRA,MF,be Anderlecht,26,1991,6,1,0,0,14,8,0,15,16,20,0,0,0,Matches
628,Kieran Trippier,eng ENG,"DF,MF",eng Tottenham Hotspur,26,1990,3,0,0,0,3,2,1,9,5,2,0,0,0,Matches
629,Axel Tuanzebe,cd COD,DF,eng Manchester Utd,19,1997,0.2,0,0,0,0,2,0,1,1,0,0,0,0,Matches
630,Sven Ulreich,de GER,GK,de Bayern Munich,28,1988,11,1,0,0,0,2,0,0,0,0,0,0,0,Matches
631,Samuel Umtiti,fr FRA,DF,es Barcelona,23,1993,9,0,0,0,10,9,0,0,21,7,0,0,0,Matches
632,Cengiz Ünder,tr TUR,"MF,FW",it Roma,20,1997,2.6,0,0,0,1,0,3,6,2,2,0,0,0,Matches
633,Dayot Upamecano,fr FRA,DF,de RB Leipzig,18,1998,5,0,0,0,6,2,0,1,13,14,0,0,0,Matches
634,Necip Uysal,tr TUR,DF,tr Beşiktaş,26,1991,1.9,0,0,0,3,1,0,0,4,7,0,0,0,Matches
635,Tomáš Vaclík,cz CZE,GK,ch Basel,28,1989,8,0,0,0,0,1,0,0,0,0,0,0,0,Matches
636,Antonio Valencia,ec ECU,"DF,MF",eng Manchester Utd,31,1985,3.7,1,0,0,9,1,0,8,7,4,0,0,0,Matches
637,Jesús Vallejo,es ESP,DF,es Real Madrid,20,1997,1,0,0,0,1,0,0,0,0,0,0,0,0,Matches
638,Virgil van Dijk,nl NED,DF,eng Liverpool,26,1991,6,1,0,0,7,3,0,0,10,5,0,0,0,Matches
639,Raphaël Varane,fr FRA,DF,es Real Madrid,24,1993,10.4,1,0,0,4,3,0,1,14,12,0,0,1,Matches
640,Bruno Varela,cv CPV,GK,pt Benfica,22,1994,2,0,0,0,0,1,0,0,0,0,0,0,0,Matches
641,Viktor Vasin,ru RUS,DF,ru CSKA Moscow,28,1988,6,0,0,0,13,3,1,1,9,4,0,0,0,Matches
642,Franco Vázquez,ar ARG,MF,es Sevilla,28,1989,5.5,0,0,0,11,14,1,11,1,6,0,0,0,Matches
643,Lucas Vázquez,es ESP,"MF,FW",es Real Madrid,26,1991,6,1,0,0,13,8,3,16,7,10,1,0,0,Matches
644,Dylan Vente,nl NED,FW,nl Feyenoord,18,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
645,Thomas Vermaelen,be BEL,DF,es Barcelona,31,1985,1,0,0,0,0,0,0,0,1,0,0,0,0,Matches
646,Kenneth Vermeer,nl NED,GK,nl Feyenoord,31,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
647,Marco Verratti,it ITA,MF,fr Paris Saint-Germain,24,1992,7.1,1,2,1,13,15,0,2,15,13,0,0,0,Matches
648,Jan Vertonghen,be BEL,DF,eng Tottenham Hotspur,30,1987,6,1,2,1,7,6,0,9,13,12,0,0,0,Matches
649,Domagoj Vida,hr CRO,DF,tr Beşiktaş,28,1989,0.2,0,1,0,1,0,0,0,0,0,0,0,0,Matches
650,Aleix Vidal,es ESP,FW,es Barcelona,27,1989,1.2,1,0,0,2,4,1,1,4,3,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Arturo Vidal,cl CHI,MF,de Bayern Munich,30,1987,5.3,1,0,0,13,9,3,1,10,13,0,0,0,Matches
652,Luciano Vietto,ar ARG,FW,es Atlético Madrid,23,1993,0.8,0,0,0,1,0,2,1,1,2,0,0,0,Matches
653,Mitja Viler,si SVN,DF,si NK Maribor,30,1986,6,0,0,0,3,8,1,19,4,11,0,0,0,Matches
654,Tonny Vilhena,nl NED,MF,nl Feyenoord,22,1995,5.9,2,2,1,9,9,0,6,6,4,0,0,0,Matches
655,Vinicius,br BRA,MF,cy APOEL FC,31,1986,5.2,1,0,0,2,8,0,3,9,8,0,0,0,Matches
656,Vitinho,br BRA,FW,ru CSKA Moscow,23,1993,5.2,1,0,0,3,8,4,26,4,4,0,0,0,Matches
657,Michel Vorm,nl NED,GK,eng Tottenham Hotspur,33,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
658,Praxitelis Vouros,gr GRE,DF,cy APOEL FC,22,1995,6,1,0,0,4,3,0,5,23,6,0,0,0,Matches
659,Blaž Vrhovec,si SVN,MF,si NK Maribor,25,1992,4.4,2,0,0,8,3,0,0,10,11,0,1,0,Matches
660,Šime Vrsaljko,hr CRO,DF,es Atlético Madrid,25,1992,1,0,0,0,1,1,0,5,1,1,0,0,0,Matches
661,Dare Vršič,si SVN,MF,si NK Maribor,32,1984,0.6,0,0,0,0,0,0,2,1,1,0,0,0,Matches
662,Sandro Wagner,de GER,FW,de Bayern Munich,29,1987,0.6,1,0,0,3,2,0,1,0,2,0,0,0,Matches
663,Kyle Walker,eng ENG,DF,eng Manchester City,27,1990,7,1,0,0,4,4,4,15,11,4,0,1,0,Matches
664,Kyle Walker-Peters,eng ENG,"DF,MF",eng Tottenham Hotspur,20,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,Matches
665,Victor Wanyama,ke KEN,MF,eng Tottenham Hotspur,26,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
666,Boy Waterman,nl NED,GK,cy APOEL FC,33,1984,2.5,1,0,0,0,1,0,0,0,1,0,0,0,Matches
667,Julian Weigl,de GER,MF,de Dortmund,21,1995,3.6,2,0,0,8,4,0,3,5,9,0,0,0,Matches
668,Pontus Wernbloom,se SWE,"MF,FW",ru CSKA Moscow,31,1986,5,3,0,0,9,12,1,1,17,10,0,0,0,Matches
669,Timo Werner,de GER,FW,de RB Leipzig,21,1996,3.7,0,0,0,1,4,10,6,2,4,0,0,0,Matches
670,Georginio Wijnaldum,nl NED,MF,eng Liverpool,26,1990,9.4,0,0,0,11,18,0,1,15,10,0,0,0,Matches
671,Willian,br BRA,"MF,FW",eng Chelsea,28,1988,4.8,1,0,0,7,8,1,12,1,3,2,0,0,Matches
672,Harry Winks,eng ENG,MF,eng Tottenham Hotspur,21,1996,4.7,1,0,0,5,5,0,4,8,5,0,0,0,Matches
673,Ricky van Wolfswinkel,nl NED,FW,ch Basel,28,1989,1.9,0,0,0,3,0,0,1,1,0,0,0,0,Matches
674,Taulant Xhaka,al ALB,"MF,DF",ch Basel,26,1991,5.8,5,0,0,8,11,1,8,4,10,0,0,0,Matches
675,Andriy Yarmolenko,ua UKR,"FW,MF",de Dortmund,27,1989,4.2,0,0,0,3,7,3,20,2,5,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Andrey Yeshchenko,ru RUS,"DF,MF",ru Spartak Moscow,33,1984,4.9,0,0,0,3,5,0,13,6,12,0,0,0,Matches
677,Ashley Young,eng ENG,"DF,MF",eng Manchester Utd,32,1985,3.7,1,0,0,3,2,0,10,9,5,0,0,0,Matches
678,Elvin Yunuszade,az AZE,DF,az Qarabağ,24,1992,1.4,1,0,0,2,1,0,0,2,7,0,0,0,Matches
679,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,18,1999,1,0,0,0,1,1,0,0,2,1,0,0,0,Matches
680,Ghayas Zahid,no NOR,MF,cy APOEL FC,22,1994,5.2,0,0,0,2,4,0,15,3,2,0,0,0,Matches
681,Davide Zappacosta,it ITA,MF,eng Chelsea,25,1992,3.9,1,0,0,3,4,1,10,1,3,0,0,0,Matches
682,Saša Zdjelar,rs SRB,MF,gr Olympiacos,22,1995,2.3,0,0,0,2,2,0,0,10,2,0,0,0,Matches
683,Tolga Zengin,tr TUR,GK,tr Beşiktaş,33,1983,2,0,0,0,0,1,0,0,0,0,0,0,0,Matches
684,Timur Zhamaletdinov,ru RUS,FW,ru CSKA Moscow,20,1997,1.5,0,0,0,1,3,2,0,0,1,0,0,0,Matches
685,Piotr Zieliński,pl POL,"MF,FW",it Napoli,23,1994,3.9,0,0,0,2,12,1,3,8,2,0,0,0,Matches
686,Oleksandr Zinchenko,ua UKR,DF,eng Manchester City,20,1996,1,0,0,0,1,1,0,0,1,1,0,0,0,Matches
687,Andrija Živković,rs SRB,"MF,FW",pt Benfica,21,1996,3.2,1,0,0,2,3,0,31,1,3,0,0,0,Matches
688,Roman Zobnin,ru RUS,MF,ru Spartak Moscow,23,1994,1.2,0,0,0,0,3,0,4,0,1,0,0,0,Matches
689,Oleksandr Zubkov,ua UKR,"FW,MF",ua Shakhtar Donetsk,20,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
690,Luca Zuffi,ch SUI,MF,ch Basel,27,1990,7,0,0,0,5,4,0,20,12,7,0,0,0,Matches
691,Uroš Đurđević,me MNE,FW,gr Olympiacos,23,1994,2.3,1,0,0,5,4,3,1,1,0,0,0,0,Matches
692,Bruno Costa,,,pt Porto,,,1,0,0,,0,,,,,,,,,Matches
