Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
674,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,27,1992,15.1,0,5,2,40,0.33,0.13,0,0,0,0,Matches
675,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,28,1992,1.1,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Kiril Despodov,bg BUL,"FW,MF",Cagliari,it Serie A,23,1996,0.1,0,0,0,,0,0,,,0,0,Matches
677,Sergiño Dest,us USA,"MF,DF",Barcelona,es La Liga,19,2000,21.2,2,14,5,35.7,0.66,0.24,0.14,0.4,0,0,Matches
678,Mattia Destro,it ITA,FW,Genoa,it Serie A,29,1991,17.8,11,37,22,59.5,2.07,1.23,0.3,0.5,0,0,Matches
679,Gerard Deulofeu,es ESP,"FW,MF",Udinese,it Serie A,26,1994,6.6,1,17,9,52.9,2.56,1.35,0.06,0.11,0,0,Matches
680,Deyverson,br BRA,FW,Alavés,es La Liga,29,1991,9.7,1,14,2,14.3,1.44,0.21,0.07,0.5,0,0,Matches
681,Jacopo Dezi,it ITA,FW,Parma,it Serie A,28,1992,0.9,0,1,0,0,1.14,0,0,,0,0,Matches
682,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,31,1988,5.6,0,9,3,33.3,1.62,0.54,0,0,0,0,Matches
683,Samuel Di Carmine,it ITA,FW,Crotone,it Serie A,31,1988,5.3,0,6,1,16.7,1.14,0.19,0,0,0,0,Matches
684,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,26,1993,36,3,29,12,41.4,0.81,0.33,0.1,0.25,0,0,Matches
685,Ángel Di María,ar ARG,"FW,MF",Paris Saint-Germain,fr Ligue 1,32,1988,20.6,5,60,18,30,2.91,0.87,0.08,0.28,0,0,Matches
686,Alessandro Di Pardo,it ITA,"DF,MF",Juventus,it Serie A,21,1999,0.2,0,0,0,,0,0,,,0,0,Matches
687,Giuseppe Di Serio,it ITA,FW,Benevento,it Serie A,19,2001,3.2,0,4,2,50,1.23,0.62,0,0,0,0,Matches
688,Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,23,1996,32.6,14,63,27,42.9,1.94,0.83,0.14,0.33,5,5,Matches
689,Abdoulay Diaby,ml MLI,"FW,MF",Getafe,es La Liga,29,1991,0.2,0,1,0,0,5,0,0,,0,0,Matches
690,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,21,1999,26.5,4,50,25,50,1.88,0.94,0.08,0.16,0,0,Matches
691,Mbaye Diagne,sn SEN,FW,West Brom,eng Premier League,28,1991,13.2,3,25,10,40,1.89,0.76,0.12,0.3,0,0,Matches
692,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,23,1996,23.1,1,11,4,36.4,0.48,0.17,0.09,0.25,0,0,Matches
693,Abdou Diallo,sn SEN,DF,Paris Saint-Germain,fr Ligue 1,24,1996,16.6,0,4,0,0,0.24,0,0,,0,0,Matches
694,Amad Diallo,ci CIV,MF,Manchester Utd,eng Premier League,18,2002,1.8,0,1,1,100,0.54,0.54,0,0,0,0,Matches
695,Amad Diallo,ci CIV,"FW,MF",Atalanta,it Serie A,18,2002,0.2,0,1,0,0,6.43,0,0,,0,0,Matches
696,Habib Diallo,sn SEN,"FW,MF",Strasbourg,fr Ligue 1,25,1995,25.8,9,56,22,39.3,2.17,0.85,0.14,0.36,1,1,Matches
697,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,25,1995,1.6,0,2,0,0,1.26,0,0,,0,0,Matches
698,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,21,1999,11.3,0,7,2,28.6,0.62,0.18,0,0,0,0,Matches
699,Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,21,1999,4.9,0,1,0,0,0.2,0,0,,0,0,Matches
700,Amadou Diambo,gh GHA,MF,Benevento,it Serie A,19,2001,0,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
701,Grady Diangana,cd COD,MF,West Brom,eng Premier League,22,1998,13.7,1,14,4,28.6,1.02,0.29,0.07,0.25,0,0,Matches
702,Stéphane Diarra,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,1998,2.2,0,2,2,100,0.91,0.91,0,0,0,0,Matches
703,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,1,14,6,42.9,0.44,0.19,0.07,0.17,0,0,Matches
704,Krépin Diatta,sn SEN,MF,Monaco,fr Ligue 1,21,1999,4.3,1,3,1,33.3,0.69,0.23,0.33,1,0,0,Matches
705,Amadou Diawara,gn GUI,MF,Roma,it Serie A,23,1997,7.3,1,7,4,57.1,0.96,0.55,0.14,0.25,0,0,Matches
706,Brahim Díaz,ma MAR,MF,Milan,it Serie A,20,1999,13.6,4,26,8,30.8,1.91,0.59,0.15,0.5,0,0,Matches
707,Víctor Díaz,es ESP,DF,Granada,es La Liga,32,1988,9.2,0,5,1,20,0.54,0.11,0,0,0,0,Matches
708,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,30,1990,10.8,4,24,7,29.2,2.23,0.65,0.17,0.57,0,0,Matches
709,Bamba Dieng,sn SEN,FW,Marseille,fr Ligue 1,20,2000,1.4,0,1,0,0,0.7,0,0,,0,0,Matches
710,Eric Dier,eng ENG,DF,Tottenham Hotspur,eng Premier League,26,1994,28,0,14,2,14.3,0.5,0.07,0,0,0,0,Matches
711,Daan Dierckx,be BEL,DF,Parma,it Serie A,17,2003,5.2,0,0,0,,0,0,,,0,0,Matches
712,Lucas Digne,fr FRA,"DF,MF",Everton,eng Premier League,27,1993,29.8,0,13,0,0,0.44,0,0,,0,0,Matches
713,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,27,1993,16.5,0,2,0,0,0.12,0,0,,0,0,Matches
714,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,de Bundesliga,22,1998,5.9,0,8,1,12.5,1.36,0.17,0,0,0,0,Matches
715,Federico Dimarco,it ITA,"DF,MF",Hellas Verona,it Serie A,22,1997,29,5,38,14,36.8,1.31,0.48,0.13,0.36,0,0,Matches
716,Junior Dina Ebimbe,cm CMR,"MF,FW",Dijon,fr Ligue 1,19,2000,23.8,1,47,13,27.7,1.97,0.55,0.02,0.08,0,0,Matches
717,Tristan Dingomé,cm CMR,"DF,MF",Reims,fr Ligue 1,29,1991,0.2,0,0,0,,0,0,,,0,0,Matches
718,Eren Dinkçi,de GER,MF,Werder Bremen,de Bundesliga,18,2001,1.2,1,3,2,66.7,2.5,1.67,0.33,0.5,0,0,Matches
719,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,19,2001,12.6,0,16,3,18.8,1.27,0.24,0,0,0,0,Matches
720,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,27,1992,19.4,5,29,15,51.7,1.49,0.77,0.14,0.27,1,1,Matches
721,Issa Diop,ma MAR,DF,West Ham United,eng Premier League,23,1997,15.3,2,3,2,66.7,0.2,0.13,0.67,1,0,0,Matches
722,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,34,1986,25.8,1,29,9,31,1.12,0.35,0.03,0.11,0,0,Matches
723,Sofiane Diop,ma MAR,MF,Monaco,fr Ligue 1,20,2000,22.5,7,44,18,40.9,1.96,0.8,0.16,0.39,0,0,Matches
724,Andy Diouf,fr FRA,MF,Rennes,fr Ligue 1,17,2003,0.1,0,0,0,,0,0,,,0,0,Matches
725,Yehvann Diouf,sn SEN,GK,Reims,fr Ligue 1,20,1999,1.5,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
726,Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,22,1997,0,0,0,0,,0,0,,,0,0,Matches
727,Jonas Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,2002,0.2,0,0,0,,0,0,,,0,0,Matches
728,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,22,1998,22.3,3,18,6,33.3,0.81,0.27,0.17,0.5,0,0,Matches
729,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,2000,9.7,0,2,0,0,0.21,0,0,,0,0,Matches
730,Djené,tg TOG,DF,Getafe,es La Liga,28,1991,32.7,0,3,1,33.3,0.09,0.03,0,0,0,0,Matches
731,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,22,1998,13.8,1,14,2,14.3,1.02,0.15,0.07,0.5,0,0,Matches
732,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,1992,16.9,1,4,2,50,0.24,0.12,0.25,0.5,0,0,Matches
733,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,25,1994,28.4,0,16,3,18.8,0.56,0.11,0,0,0,0,Matches
734,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,1993,29.2,0,21,3,14.3,0.72,0.1,0,0,0,0,Matches
735,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,28,1992,34.7,1,3,2,66.7,0.09,0.06,0,0,1,2,Matches
736,Ritsu Doan,jp JPN,"MF,FW",Arminia,de Bundesliga,22,1998,30.8,5,69,21,30.4,2.24,0.68,0.07,0.24,0,0,Matches
737,Mihai Dobre,ro ROU,"MF,FW",Dijon,fr Ligue 1,21,1998,5.9,0,9,1,11.1,1.53,0.17,0,0,0,0,Matches
738,Matt Doherty,ie IRL,"DF,MF",Tottenham Hotspur,eng Premier League,28,1992,13.8,0,3,1,33.3,0.22,0.07,0,0,0,0,Matches
739,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,18,2002,25.7,2,36,7,19.4,1.4,0.27,0.06,0.29,0,0,Matches
740,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,1997,21.4,6,37,18,48.6,1.73,0.84,0.11,0.22,2,2,Matches
741,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,1993,5,0,5,0,0,1,0,0,,0,0,Matches
742,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29,1990,28,0,0,0,,0,0,,,0,0,Matches
743,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,2001,4,0,1,1,100,0.25,0.25,0,0,0,0,Matches
744,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,1998,13.9,1,18,6,33.3,1.29,0.43,0.06,0.17,0,0,Matches
745,John Donald,es ESP,DF,Elche,es La Liga,19,2000,0.6,0,0,0,,0,0,,,0,0,Matches
746,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,de Bundesliga,29,1991,0.7,0,0,0,,0,0,,,0,0,Matches
747,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,1996,1.1,0,1,0,0,0.93,0,0,,0,0,Matches
748,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,1999,37,0,0,0,,0,0,,,0,0,Matches
749,Bas Dost,nl NED,FW,Eintracht Frankfurt,de Bundesliga,31,1989,9.1,4,17,11,64.7,1.87,1.21,0.18,0.27,1,1,Matches
750,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,1993,27.1,2,18,5,27.8,0.66,0.18,0.11,0.4,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
751,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,2000,29.2,2,35,5,14.3,1.2,0.17,0.06,0.4,0,0,Matches
752,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,0,3,2,66.7,0.81,0.54,0,0,0,0,Matches
753,Mahamadou Doucouré,ml MLI,FW,Nîmes,fr Ligue 1,20,2000,0.5,0,0,0,,0,0,,,0,0,Matches
754,Cheick Doukouré,ci CIV,MF,Levante,es La Liga,27,1992,1.1,0,0,0,,0,0,,,0,0,Matches
755,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,1998,8.7,0,4,0,0,0.46,0,0,,0,0,Matches
756,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,25,1994,10,0,14,2,14.3,1.4,0.2,0,0,0,0,Matches
757,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,0,7,3,42.9,0.28,0.12,0,0,0,0,Matches
758,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,1,4,2,50,0.32,0.16,0.25,0.5,0,0,Matches
759,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22,1997,35,0,0,0,,0,0,,,0,0,Matches
760,Denis Drăguș,ro ROU,FW,Crotone,it Serie A,21,1999,2,0,4,0,0,2.03,0,0,,0,0,Matches
761,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0,0,0,0,,0,0,,,0,0,Matches
762,Mouhamadou Drammeh,gm GAM,MF,Reims,fr Ligue 1,21,1999,1.9,0,1,0,0,0.52,0,0,,0,0,Matches
763,Julian Draxler,de GER,MF,Paris Saint-Germain,fr Ligue 1,26,1993,11.8,4,11,4,36.4,0.93,0.34,0.36,1,0,0,Matches
764,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,30,1990,13.7,2,12,2,16.7,0.88,0.15,0.17,1,0,0,Matches
765,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,1989,15,0,0,0,,0,0,,,0,0,Matches
766,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,1,8,3,37.5,0.3,0.11,0.13,0.33,0,0,Matches
767,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,0,0,0,,0,0,,,0,0,Matches
768,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,1,7,3,42.9,0.31,0.13,0.14,0.33,0,0,Matches
769,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,1,14,2,14.3,0.5,0.07,0.07,0.5,0,0,Matches
770,Leo Dubois,fr FRA,"DF,MF",Lyon,fr Ligue 1,25,1994,32.3,2,20,3,15,0.62,0.09,0.1,0.67,0,0,Matches
771,Martin Dúbravka,sk SVK,GK,Newcastle United,eng Premier League,31,1989,13,0,0,0,,0,0,,,0,0,Matches
772,Ondrej Duda,sk SVK,"FW,MF",Köln,de Bundesliga,25,1994,28.2,7,49,15,30.6,1.74,0.53,0.08,0.27,3,4,Matches
773,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,0,0,0,,0,0,,,0,0,Matches
774,Haris Duljević,ba BIH,"MF,FW",Nîmes,fr Ligue 1,26,1993,8.6,0,15,5,33.3,1.75,0.58,0,0,0,0,Matches
775,Paul Dummett,wls WAL,DF,Newcastle United,eng Premier League,28,1991,13.9,1,3,1,33.3,0.22,0.07,0.33,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
776,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,1993,1.8,0,1,0,0,0.56,0,0,,0,0,Matches
777,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,1993,11.9,0,7,0,0,0.59,0,0,,0,0,Matches
778,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,5,32,15,46.9,0.98,0.46,0.16,0.33,0,0,Matches
779,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3,1,7,1,14.3,2.33,0.33,0.14,1,0,0,Matches
780,Erik Durm,de GER,MF,Eintracht Frankfurt,de Bundesliga,28,1992,16.4,1,20,6,30,1.22,0.36,0.05,0.17,0,0,Matches
781,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,1999,0.6,0,1,0,0,1.64,0,0,,0,0,Matches
782,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,23,1997,22.5,1,10,1,10,0.44,0.04,0.1,1,0,0,Matches
783,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,12.6,4,52,15,28.8,4.13,1.19,0.08,0.27,0,0,Matches
784,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,1986,20.3,7,71,25,35.2,3.5,1.23,0.1,0.28,0,1,Matches
785,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,2001,0.6,0,0,0,,0,0,,,0,0,Matches
786,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,2.9,0,0,0,,0,0,,,0,0,Matches
787,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38,2,31,8,25.8,0.82,0.21,0.06,0.25,0,0,Matches
788,Simone Edera,it ITA,MF,Torino,it Serie A,23,1997,0.6,0,3,1,33.3,5.19,1.73,0,0,0,0,Matches
789,Ederson,br BRA,GK,Manchester City,eng Premier League,26,1993,36,0,0,0,,0,0,,,0,0,Matches
790,Kyle Edwards,eng ENG,MF,West Brom,eng Premier League,22,1998,1.3,0,2,1,50,1.53,0.76,0,0,0,0,Matches
791,John Egan,ie IRL,DF,Sheffield United,eng Premier League,27,1992,29.2,0,14,3,21.4,0.48,0.1,0,0,0,0,Matches
792,Johannes Eggestein,de GER,FW,Werder Bremen,de Bundesliga,22,1998,0.4,0,0,0,,0,0,,,0,0,Matches
793,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,1996,32.7,2,23,6,26.1,0.7,0.18,0.09,0.33,0,0,Matches
794,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2002,0.2,0,0,0,,0,0,,,0,0,Matches
795,Kingsley Ehizibue,nl NED,"DF,MF",Köln,de Bundesliga,25,1995,12.6,0,9,1,11.1,0.71,0.08,0,0,0,0,Matches
796,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,1989,25.5,2,14,3,21.4,0.55,0.12,0.14,0.67,0,0,Matches
797,Hugo Ekitike,fr FRA,FW,Reims,fr Ligue 1,18,2002,1,0,3,1,33.3,3.07,1.02,0,0,0,0,Matches
798,Anthony Elanga,se SWE,"MF,FW",Manchester Utd,eng Premier League,18,2002,1.7,1,2,1,50,1.16,0.58,0.5,1,0,0,Matches
799,Niclas Eliasson,se SWE,"MF,FW",Nîmes,fr Ligue 1,24,1995,20,4,25,10,40,1.25,0.5,0.16,0.4,0,0,Matches
800,Elif Elmas,mk MKD,MF,Napoli,it Serie A,20,1999,8.2,2,14,7,50,1.7,0.85,0.14,0.29,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
801,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,0,9,1,11.1,0.97,0.11,0,0,0,0,Matches
802,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,1992,17.2,1,9,3,33.3,0.52,0.17,0.11,0.33,0,0,Matches
803,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,1,5,1,20,0.24,0.05,0.2,1,0,0,Matches
804,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,23,1996,28.2,3,12,6,50,0.43,0.21,0.25,0.5,0,0,Matches
805,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,1,4,2,50,0.77,0.38,0.25,0.5,0,0,Matches
806,Breel Embolo,ch SUI,"FW,MF",Gladbach,de Bundesliga,23,1997,16,5,41,21,51.2,2.56,1.31,0.12,0.24,0,0,Matches
807,Emerson,br BRA,DF,Real Betis,es La Liga,21,1999,33.2,1,11,3,27.3,0.33,0.09,0.09,0.33,0,0,Matches
808,Renaud Emond,be BEL,FW,Nantes,fr Ligue 1,28,1991,3.9,2,8,4,50,2.03,1.02,0.25,0.5,0,0,Matches
809,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,0,1,0,0,0.41,0,0,,0,0,Matches
810,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,1997,25.7,18,77,30,39,3,1.17,0.23,0.6,0,0,Matches
811,Keita Endo,jp JPN,MF,Union Berlin,de Bundesliga,22,1997,5.1,1,8,3,37.5,1.58,0.59,0.13,0.33,0,0,Matches
812,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,1993,32.8,3,28,14,50,0.85,0.43,0.11,0.21,0,0,Matches
813,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,1990,15.6,3,45,15,33.3,2.88,0.96,0.07,0.2,0,1,Matches
814,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,1992,15.4,3,29,11,37.9,1.88,0.71,0.1,0.27,0,0,Matches
815,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,20,3,9,3,33.3,0.45,0.15,0.33,1,0,0,Matches
816,Patrick Erras,de GER,"DF,MF",Werder Bremen,de Bundesliga,25,1995,0.3,0,0,0,,0,0,,,0,0,Matches
817,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,1993,8.1,0,8,4,50,0.98,0.49,0,0,0,0,Matches
818,Aarón Escandell,es ESP,GK,Granada,es La Liga,24,1995,5,0,0,0,,0,0,,,0,0,Matches
819,Dani Escriche,es ESP,"MF,FW",Huesca,es La Liga,22,1998,9.5,1,10,1,10,1.05,0.11,0.1,1,0,0,Matches
820,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,6.3,1,6,1,16.7,0.96,0.16,0.17,1,0,0,Matches
821,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,28.9,0,8,4,50,0.28,0.14,0,0,0,0,Matches
822,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,1999,2.6,0,1,0,0,0.39,0,0,,0,0,Matches
823,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,1995,19.6,0,26,8,30.8,1.32,0.41,0,0,0,0,Matches
824,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,13,0,11,5,45.5,0.85,0.39,0,0,0,0,Matches
825,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
826,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,9.8,0,4,0,0,0.41,0,0,,0,0,Matches
827,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,27.5,2,8,3,37.5,0.29,0.11,0.25,0.67,0,0,Matches
828,Edu Expósito,es ESP,MF,Eibar,es La Liga,23,1996,27.3,0,43,9,20.9,1.58,0.33,0,0,0,2,Matches
829,Valentin Eysseric,fr FRA,MF,Fiorentina,it Serie A,28,1992,8.1,2,13,5,38.5,1.6,0.62,0.15,0.4,0,0,Matches
830,Eberechi Eze,eng ENG,MF,Crystal Palace,eng Premier League,22,1998,28.4,4,37,13,35.1,1.3,0.46,0.11,0.31,0,0,Matches
831,Jokin Ezkieta,es ESP,GK,Athletic Club,es La Liga,23,1996,1,0,0,0,,0,0,,,0,0,Matches
832,Łukasz Fabiański,pl POL,GK,West Ham United,eng Premier League,35,1985,35,0,0,0,,0,0,,,0,0,Matches
833,Fabinho,br BRA,"DF,MF",Liverpool,eng Premier League,26,1993,28.5,0,12,1,8.3,0.42,0.04,0,0,0,0,Matches
834,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,16.7,0,8,1,12.5,0.48,0.06,0,0,0,0,Matches
835,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,33,1987,9.7,2,10,4,40,1.03,0.41,0,0,2,2,Matches
836,Bandiougou Fadiga,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,19,2001,0.7,0,1,1,100,1.43,1.43,0,0,0,0,Matches
837,Bandiougou Fadiga,fr FRA,MF,Brest,fr Ligue 1,19,2001,0.5,0,0,0,,0,0,,,0,0,Matches
838,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,32.2,1,11,1,9.1,0.34,0.03,0.09,1,0,0,Matches
839,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,19,2001,0.2,0,0,0,,0,0,,,0,0,Matches
840,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31,1988,20.8,0,1,0,0,0.05,0,0,,0,0,Matches
841,Romain Faivre,fr FRA,"MF,FW",Brest,fr Ligue 1,22,1998,32.1,6,66,24,36.4,2.05,0.75,0.08,0.21,1,1,Matches
842,Fali,es ESP,"DF,MF",Cádiz,es La Liga,26,1993,29.3,0,11,2,18.2,0.38,0.07,0,0,0,0,Matches
843,Iago Falque,es ESP,MF,Benevento,it Serie A,30,1990,4,1,11,1,9.1,2.77,0.25,0.09,1,0,0,Matches
844,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,18,2002,2.4,0,2,0,0,0.83,0,0,,0,0,Matches
845,Paolo Faragò,it ITA,"DF,MF",Bologna,it Serie A,27,1993,0.3,0,1,0,0,3.91,0,0,,0,0,Matches
846,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,27,1993,4.1,0,3,0,0,0.73,0,0,,0,0,Matches
847,Davide Faraoni,it ITA,MF,Hellas Verona,it Serie A,28,1991,32.1,4,35,11,31.4,1.09,0.34,0.11,0.36,0,0,Matches
848,Mohamed Fares,dz ALG,MF,Lazio,it Serie A,24,1996,12.7,0,14,4,28.6,1.11,0.32,0,0,0,0,Matches
849,Diego Farias,br BRA,FW,Spezia,it Serie A,30,1990,16.8,4,32,11,34.4,1.9,0.65,0.13,0.36,0,0,Matches
850,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,22,1998,1.2,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
851,Noah Fatar,fr FRA,FW,Angers,fr Ligue 1,18,2002,0.2,0,0,0,,0,0,,,0,0,Matches
852,Ansu Fati,es ESP,"MF,FW",Barcelona,es La Liga,17,2002,4.8,4,14,7,50,2.92,1.46,0.29,0.57,0,0,Matches
853,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,0,5,2,40,0.47,0.19,0,0,0,0,Matches
854,Andrea Favilli,it ITA,FW,Hellas Verona,it Serie A,23,1997,3.8,2,13,4,30.8,3.45,1.06,0.15,0.5,0,0,Matches
855,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,1,3,2,66.7,0.67,0.44,0.33,0.5,0,0,Matches
856,Nabil Fekir,fr FRA,MF,Real Betis,es La Liga,27,1993,29.1,5,86,28,32.6,2.95,0.96,0.05,0.14,1,3,Matches
857,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,0,13,2,15.4,0.57,0.09,0,0,0,0,Matches
858,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,0,5,0,0,0.5,0,0,,0,0,Matches
859,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,20,1999,17.5,7,39,16,41,2.23,0.92,0.15,0.38,1,2,Matches
