Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
781,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,29,1991,28.6,1,19,7,36.8,0.66,0.24,0.05,0.14,0,0,Matches
782,Erik Durm,de GER,"DF,MF",Eintracht Frankfurt,de Bundesliga,29,1992,5.3,0,1,0,0,0.19,0,0,,0,0,Matches
783,Hugo Duro,es ESP,FW,Getafe,es La Liga,21,1999,0.1,0,2,1,50,15,7.5,0,0,0,0,Matches
784,Hugo Duro,es ESP,"MF,FW",Valencia,es La Liga,21,1999,20.4,7,31,15,48.4,1.52,0.74,0.23,0.47,0,0,Matches
785,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,24,1997,33.4,1,12,3,25,0.36,0.09,0.08,0.33,0,0,Matches
786,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,27,1993,22.9,10,99,37,37.4,4.32,1.62,0.09,0.24,1,2,Matches
787,Edin Džeko,ba BIH,FW,Inter,it Serie A,35,1986,27.4,13,87,37,42.5,3.17,1.35,0.15,0.35,0,0,Matches
788,Enzo Ebosse,cm CMR,"DF,MF",Angers,fr Ligue 1,22,1999,21,0,3,0,0,0.14,0,0,,0,0,Matches
789,Tyronne Ebuehi,ng NGA,DF,Venezia,it Serie A,25,1995,12.6,0,7,1,14.3,0.55,0.08,0,0,0,0,Matches
790,Éderson,br BRA,MF,Salernitana,it Serie A,22,1999,12.7,2,21,9,42.9,1.65,0.71,0.1,0.22,0,0,Matches
791,Ederson,br BRA,GK,Manchester City,eng Premier League,27,1993,37,0,0,0,,0,0,,,0,0,Matches
792,Odsonne Édouard,fr FRA,"FW,MF",Crystal Palace,eng Premier League,23,1998,17.4,6,40,18,45,2.3,1.04,0.13,0.28,1,1,Matches
793,CJ Egan-Riley,eng ENG,DF,Manchester City,eng Premier League,18,2003,0,0,0,0,,0,0,,,0,0,Matches
794,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,24,1996,24.4,1,23,6,26.1,0.94,0.25,0.04,0.17,0,0,Matches
795,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,18,2002,0.3,0,0,0,,0,0,,,0,0,Matches
796,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,26,1995,7.6,0,6,0,0,0.79,0,0,,0,0,Matches
797,Julian Eitschberger,de GER,DF,Hertha BSC,de Bundesliga,17,2004,0.5,0,0,0,,0,0,,,0,0,Matches
798,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,32,1989,18.2,1,14,2,14.3,0.77,0.11,0.07,0.5,0,0,Matches
799,Hugo Ekitike,fr FRA,FW,Reims,fr Ligue 1,19,2002,14.1,10,31,18,58.1,2.19,1.27,0.29,0.5,1,2,Matches
800,Jurgen Ekkelenkamp,nl NED,MF,Hertha BSC,de Bundesliga,21,2000,8,3,14,4,28.6,1.75,0.5,0.21,0.75,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
801,Caleb Ekuban,gh GHA,"FW,MF",Genoa,it Serie A,27,1994,19.1,1,38,7,18.4,1.99,0.37,0.03,0.14,0,0,Matches
802,Anthony Elanga,se SWE,MF,Manchester Utd,eng Premier League,19,2002,13.5,2,21,7,33.3,1.56,0.52,0.1,0.29,0,0,Matches
803,Alberth Elis,hn HON,"FW,MF",Bordeaux,fr Ligue 1,25,1996,15.7,9,31,12,38.7,1.98,0.77,0.29,0.75,0,1,Matches
804,Harvey Elliott,eng ENG,MF,Liverpool,eng Premier League,18,2003,3.8,0,10,1,10,2.6,0.26,0,0,0,0,Matches
805,Elif Elmas,mk MKD,MF,Napoli,it Serie A,21,1999,18,3,33,11,33.3,1.83,0.61,0.09,0.27,0,0,Matches
806,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,29,1992,9,0,8,2,25,0.89,0.22,0,0,0,0,Matches
807,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,27,1994,23.4,4,14,7,50,0.6,0.3,0.29,0.57,0,0,Matches
808,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,24,1996,27,1,13,1,7.7,0.48,0.04,0.08,1,0,0,Matches
809,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,26,1994,22.7,4,43,19,44.2,1.9,0.84,0.09,0.21,0,0,Matches
810,Adri Embarba,es ESP,"MF,FW",Espanyol,es La Liga,29,1992,22.1,0,49,16,32.7,2.22,0.73,0,0,0,0,Matches
811,Breel Embolo,ch SUI,"FW,MF",Gladbach,de Bundesliga,24,1997,24.1,9,48,24,50,1.99,1,0.19,0.38,0,0,Matches
812,Emerson,br BRA,DF,Barcelona,es La Liga,22,1999,1,0,0,0,,0,0,,,0,0,Matches
813,Emerson,br BRA,"MF,DF",Tottenham Hotspur,eng Premier League,22,1999,25.4,1,15,4,26.7,0.59,0.16,0.07,0.25,0,0,Matches
814,Renaud Emond,be BEL,"MF,FW",Nantes,fr Ligue 1,29,1991,2.1,0,1,0,0,0.47,0,0,,0,0,Matches
815,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,24,1997,14.2,5,37,14,37.8,2.61,0.99,0.11,0.29,1,1,Matches
816,Keita Endo,jp JPN,"FW,MF",Union Berlin,de Bundesliga,23,1997,0.6,0,2,1,50,3.27,1.64,0,0,0,0,Matches
817,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,28,1993,32.2,4,45,17,37.8,1.4,0.53,0.09,0.24,0,0,Matches
818,Christian Eriksen,dk DEN,MF,Brentford,eng Premier League,29,1992,10.4,1,22,9,40.9,2.11,0.86,0.05,0.11,0,0,Matches
819,Martin Erlic,hr CRO,DF,Spezia,it Serie A,23,1998,28.6,2,15,3,20,0.52,0.1,0.13,0.67,0,0,Matches
820,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,28,1993,0.1,0,0,0,,0,0,,,0,0,Matches
821,Gonzalo Escalante,ar ARG,MF,Alavés,es La Liga,28,1993,14.4,5,16,9,56.3,1.11,0.62,0.31,0.56,0,0,Matches
822,Aarón Escandell,es ESP,GK,Granada,es La Liga,25,1995,3.2,0,0,0,,0,0,,,0,0,Matches
823,Sergio Escudero,es ESP,DF,Granada,es La Liga,31,1989,15.9,2,21,4,19,1.32,0.25,0.1,0.5,0,0,Matches
824,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,29,1992,37,2,27,7,25.9,0.73,0.19,0.07,0.29,0,0,Matches
825,Michael Esser,de GER,GK,Bochum,de Bundesliga,33,1987,3,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
826,Estanis,es ESP,FW,Barcelona,es La Liga,17,2003,0.1,0,0,0,,0,0,,,0,0,Matches
827,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,19,2002,20.6,0,5,1,20,0.24,0.05,0,0,0,0,Matches
828,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,23,1998,17.5,0,14,4,28.6,0.8,0.23,0,0,0,0,Matches
829,Oghenekaro Etebo,ng NGA,MF,Watford,eng Premier League,25,1995,4.5,0,3,0,0,0.67,0,0,,0,0,Matches
830,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,33,1988,15,1,3,2,66.7,0.2,0.13,0.33,0.5,0,0,Matches
831,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,23,1998,6.7,1,10,1,10,1.49,0.15,0.1,1,0,0,Matches
832,Abde Ezzalzouli,ma MAR,FW,Barcelona,es La Liga,19,2001,6.4,1,16,4,25,2.48,0.62,0.06,0.25,0,0,Matches
833,Łukasz Fabiański,pl POL,GK,West Ham United,eng Premier League,36,1985,37,0,0,0,,0,0,,,0,0,Matches
834,Fabinho,br BRA,MF,Liverpool,eng Premier League,27,1993,25.7,5,21,10,47.6,0.82,0.39,0.14,0.3,2,2,Matches
835,Fábio,br BRA,"DF,MF",Nantes,fr Ligue 1,31,1990,18.5,0,11,1,9.1,0.59,0.05,0,0,0,0,Matches
836,Cesc Fàbregas,es ESP,"FW,MF",Monaco,fr Ligue 1,34,1987,0.4,0,0,0,,0,0,,,0,0,Matches
837,Wout Faes,be BEL,DF,Reims,fr Ligue 1,23,1998,37,4,22,9,40.9,0.59,0.24,0.18,0.44,0,0,Matches
838,Wahid Faghir,dk DEN,FW,Stuttgart,de Bundesliga,18,2003,1.4,1,5,1,20,3.66,0.73,0.2,1,0,0,Matches
839,Romain Faivre,fr FRA,MF,Lyon,fr Ligue 1,23,1998,9.9,3,20,6,30,2.02,0.61,0.15,0.5,0,0,Matches
840,Romain Faivre,fr FRA,MF,Brest,fr Ligue 1,23,1998,19.9,7,38,18,47.4,1.91,0.9,0.05,0.11,5,5,Matches
841,Radamel Falcao,co COL,FW,Rayo Vallecano,es La Liga,35,1986,9.3,6,34,15,44.1,3.65,1.61,0.18,0.4,0,0,Matches
842,Diego Falcinelli,it ITA,"FW,MF",Bologna,it Serie A,30,1991,0.7,0,5,0,0,6.82,0,0,,0,0,Matches
843,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,1995,9.5,0,0,0,,0,0,,,0,0,Matches
844,Fali,es ESP,"DF,MF",Cádiz,es La Liga,27,1993,20,0,14,0,0,0.7,0,0,,0,0,Matches
845,Paolo Faragò,it ITA,"DF,MF",Cagliari,it Serie A,28,1993,0.2,0,2,1,50,11.25,5.63,0,0,0,0,Matches
846,Omar Faraj,ps PLE,FW,Levante,es La Liga,19,2002,0,0,0,0,,0,0,,,0,0,Matches
847,Davide Faraoni,it ITA,MF,Hellas Verona,it Serie A,29,1991,28.6,4,30,9,30,1.05,0.31,0.13,0.44,0,0,Matches
848,Mohamed Fares,dz ALG,"MF,DF",Genoa,it Serie A,25,1996,6.5,2,13,3,23.1,1.99,0.46,0.15,0.67,0,0,Matches
849,Diego Farias,br BRA,FW,Cagliari,it Serie A,31,1990,0.7,0,1,0,0,1.36,0,0,,0,0,Matches
850,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,23,1998,12.3,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
851,Ömer Faruk Beyaz,tr TUR,MF,Stuttgart,de Bundesliga,17,2003,0.8,0,3,1,33.3,3.8,1.27,0,0,0,0,Matches
852,Noah Fatar,fr FRA,FW,Angers,fr Ligue 1,19,2002,0.1,0,0,0,,0,0,,,0,0,Matches
853,Ansu Fati,es ESP,FW,Barcelona,es La Liga,18,2002,3.7,4,18,8,44.4,4.82,2.14,0.22,0.5,0,0,Matches
854,Julien Faussurier,fr FRA,"MF,DF",Brest,fr Ligue 1,34,1987,5.4,0,4,2,50,0.74,0.37,0,0,0,0,Matches
855,Andrea Favilli,it ITA,FW,Genoa,it Serie A,24,1997,0.4,0,0,0,,0,0,,,0,0,Matches
856,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,15.9,1,16,3,18.8,1,0.19,0.06,0.33,0,0,Matches
857,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1996,1.3,0,0,0,,0,0,,,0,0,Matches
858,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,0.4,0,1,0,0,2.81,0,0,,0,0,Matches
859,Nabil Fekir,fr FRA,MF,Real Betis,es La Liga,28,1993,31,6,84,32,38.1,2.71,1.03,0.07,0.19,0,0,Matches
860,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,16.7,2,11,4,36.4,0.66,0.24,0.18,0.5,0,0,Matches
861,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,27.7,0,5,2,40,0.18,0.07,0,0,0,0,Matches
862,João Félix,pt POR,FW,Atlético Madrid,es La Liga,21,1999,14,8,39,15,38.5,2.78,1.07,0.21,0.53,0,0,Matches
863,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,8.7,0,2,0,0,0.23,0,0,,0,0,Matches
864,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,23.8,0,3,1,33.3,0.13,0.04,0,0,0,0,Matches
865,Evan Ferguson,ie IRL,FW,Brighton,eng Premier League,16,2004,0.3,0,0,0,,0,0,,,0,0,Matches
866,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,0.1,0,0,0,,0,0,,,0,0,Matches
867,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,26,1994,34.6,10,89,29,32.6,2.57,0.84,0.11,0.34,0,2,Matches
868,Edimilson Fernandes,ch SUI,MF,Arminia,de Bundesliga,25,1996,3.1,0,4,2,50,1.27,0.64,0,0,0,0,Matches
869,Aitor Fernández,es ESP,GK,Levante,es La Liga,30,1991,13,0,0,0,,0,0,,,0,0,Matches
870,Álex Fernández,es ESP,MF,Cádiz,es La Liga,28,1992,22.8,3,21,8,38.1,0.92,0.35,0.1,0.25,1,2,Matches
871,Álvaro Fernández,es ESP,GK,Brentford,eng Premier League,23,1998,12,0,0,0,,0,0,,,0,0,Matches
872,Federico Fernández,ar ARG,DF,Newcastle United,eng Premier League,32,1989,5.8,0,6,1,16.7,1.03,0.17,0,0,0,0,Matches
873,Fernandinho,br BRA,"MF,DF",Manchester City,eng Premier League,36,1985,10.7,2,18,4,22.2,1.68,0.37,0.11,0.5,0,0,Matches
874,Fernando,br BRA,"MF,DF",Sevilla,es La Liga,34,1987,20.6,1,6,1,16.7,0.29,0.05,0.17,1,0,0,Matches
875,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,18.3,1,4,1,25,0.22,0.05,0.25,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
876,Salvador Ferrer,es ESP,"DF,MF",Spezia,it Serie A,23,1998,16.6,0,6,1,16.7,0.36,0.06,0,0,0,0,Matches
877,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,29,1992,32.3,0,14,2,14.3,0.43,0.06,0,0,0,0,Matches
878,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,6.9,0,0,0,,0,0,,,0,0,Matches
879,Fidel,es ESP,MF,Elche,es La Liga,31,1989,25.1,5,18,8,44.4,0.72,0.32,0.22,0.5,1,1,Matches
880,Karol Fila,pl POL,"DF,MF",Strasbourg,fr Ligue 1,23,1998,6.2,0,0,0,,0,0,,,0,0,Matches
881,Alfreð Finnbogason,is ISL,"FW,MF",Augsburg,de Bundesliga,32,1989,3.2,2,6,4,66.7,1.85,1.23,0.33,0.5,0,0,Matches
882,Luca Fiordilino,it ITA,MF,Venezia,it Serie A,25,1996,7.3,0,3,1,33.3,0.41,0.14,0,0,0,0,Matches
883,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,31,1990,1,0,0,0,,0,0,,,0,0,Matches
884,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,29,1991,11,5,30,11,36.7,2.73,1,0.17,0.45,0,0,Matches
885,Junior Firpo,do DOM,"DF,MF",Leeds United,eng Premier League,24,1996,19,0,11,1,9.1,0.58,0.05,0,0,0,0,Matches
886,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,28,1993,32,0,0,0,,0,0,,,0,0,Matches
887,Ashley Fletcher,eng ENG,FW,Watford,eng Premier League,25,1995,0.3,0,2,1,50,6,3,0,0,0,0,Matches
888,Alexis Flips,fr FRA,MF,Reims,fr Ligue 1,21,2000,11.7,2,19,10,52.6,1.62,0.85,0.05,0.1,1,1,Matches
889,Alessandro Florenzi,it ITA,"DF,MF",Milan,it Serie A,30,1991,12.8,2,22,6,27.3,1.72,0.47,0.09,0.33,0,0,Matches
890,Phil Foden,eng ENG,FW,Manchester City,eng Premier League,21,2000,23.6,9,57,22,38.6,2.41,0.93,0.16,0.41,0,0,Matches
891,Mamadou Fofana,ml MLI,"DF,MF",Metz,fr Ligue 1,23,1998,0.4,0,0,0,,0,0,,,0,0,Matches
892,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,26,1995,37.3,8,97,32,33,2.6,0.86,0.08,0.25,0,0,Matches
893,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7,0,3,1,33.3,0.43,0.14,0,0,0,0,Matches
894,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,22,1999,24.3,0,30,6,20,1.23,0.25,0,0,0,0,Matches
895,Thomas Foket,be BEL,"MF,DF",Reims,fr Ligue 1,26,1994,24.8,1,8,3,37.5,0.32,0.12,0.13,0.33,0,0,Matches
896,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,1.9,0,0,0,,0,0,,,0,0,Matches
897,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,3.1,0,1,0,0,0.33,0,0,,0,0,Matches
898,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38,0,23,6,26.1,0.61,0.16,0,0,0,0,Matches
899,Fernando Forestieri,it ITA,"FW,MF",Udinese,it Serie A,31,1990,0.6,2,3,2,66.7,4.66,3.1,0.67,1,0,0,Matches
900,Pablo Fornals,es ESP,MF,West Ham United,eng Premier League,25,1996,31.1,6,43,12,27.9,1.38,0.39,0.14,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
901,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,19,6,42,16,38.1,2.22,0.84,0.05,0.13,4,4,Matches
902,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,17,0,14,4,28.6,0.82,0.24,0,0,0,0,Matches
903,Marcus Forss,fi FIN,FW,Brentford,eng Premier League,22,1999,2.3,0,5,0,0,2.15,0,0,,0,0,Matches
904,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19,0,0,0,,0,0,,,0,0,Matches
905,Philipp Förster,de GER,"MF,FW",Stuttgart,de Bundesliga,26,1995,10.7,2,29,7,24.1,2.7,0.65,0.07,0.29,0,0,Matches
906,Francesco Forte,it ITA,FW,Venezia,it Serie A,28,1993,4.7,1,11,2,18.2,2.35,0.43,0.09,0.5,0,0,Matches
907,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1,0,0,0,,0,0,,,0,0,Matches
908,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26,0,0,0,,0,0,,,0,0,Matches
909,Tariqe Fosu,gh GHA,"FW,MF",Brentford,eng Premier League,25,1995,0.2,0,1,1,100,5.29,5.29,0,0,0,0,Matches
910,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,1.6,0,0,0,,0,0,,,0,0,Matches
911,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2,0,0,0,,0,0,,,0,0,Matches
912,Dimitri Foulquier,fr FRA,"DF,MF",Valencia,es La Liga,28,1993,26,0,16,5,31.3,0.61,0.19,0,0,0,0,Matches
913,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,21.4,1,6,2,33.3,0.28,0.09,0.17,0.5,0,0,Matches
914,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,it Serie A,22,1999,0.2,0,0,0,,0,0,,,0,0,Matches
915,Raphael Framberger,de GER,"DF,MF",Augsburg,de Bundesliga,25,1995,9.4,0,1,0,0,0.11,0,0,,0,0,Matches
916,Przemysław Frankowski,pl POL,MF,Lens,fr Ligue 1,26,1995,27.2,6,33,14,42.4,1.21,0.51,0.18,0.43,0,0,Matches
917,Enric Franquesa,es ESP,"DF,MF",Levante,es La Liga,24,1997,6.9,0,1,0,0,0.14,0,0,,0,0,Matches
918,Fransérgio,br BRA,MF,Bordeaux,fr Ligue 1,30,1990,14,0,14,2,14.3,1,0.14,0,0,0,0,Matches
919,Ryan Fraser,sct SCO,"FW,MF",Newcastle United,eng Premier League,27,1994,16.3,2,24,8,33.3,1.47,0.49,0.08,0.25,0,0,Matches
920,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,21,1999,31.7,4,67,20,29.9,2.11,0.63,0.06,0.2,0,0,Matches
921,Fred,br BRA,MF,Manchester Utd,eng Premier League,28,1993,22.5,4,15,9,60,0.67,0.4,0.27,0.44,0,0,Matches
922,Ryan Fredericks,eng ENG,DF,West Ham United,eng Premier League,28,1992,3.4,0,0,0,,0,0,,,0,0,Matches
923,Morten Frendrup,dk DEN,"DF,MF",Genoa,it Serie A,20,2001,7.7,0,4,2,50,0.52,0.26,0,0,0,0,Matches
924,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29,1992,26.3,1,20,6,30,0.76,0.23,0.05,0.17,0,0,Matches
925,Marvin Friedrich,de GER,DF,Gladbach,de Bundesliga,25,1995,6.7,0,5,1,20,0.75,0.15,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
926,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,25,1995,13,0,14,4,28.6,1.08,0.31,0,0,0,0,Matches
927,Jeremie Frimpong,nl NED,DF,Leverkusen,de Bundesliga,20,2000,22.8,1,11,4,36.4,0.48,0.18,0.09,0.25,0,0,Matches
928,Christian Früchtl,de GER,GK,Bayern Munich,de Bundesliga,21,2000,0.1,0,0,0,,0,0,,,0,0,Matches
929,Jorge de Frutos,es ESP,"MF,FW",Levante,es La Liga,24,1997,19.6,4,46,20,43.5,2.35,1.02,0.09,0.2,0,0,Matches
930,Leo Fuhr Hjelde,no NOR,DF,Leeds United,eng Premier League,17,2003,1.7,0,0,0,,0,0,,,0,0,Matches
931,Chris Führich,de GER,"MF,FW",Stuttgart,de Bundesliga,23,1998,19,3,30,13,43.3,1.58,0.68,0.1,0.23,0,0,Matches
932,Angelo Fulgini,nc NCL,"MF,FW",Angers,fr Ligue 1,24,1996,32.5,5,58,17,29.3,1.78,0.52,0.09,0.29,0,0,Matches
933,Marius Funk,de GER,GK,Greuther Fürth,de Bundesliga,25,1996,8,0,0,0,,0,0,,,0,0,Matches
934,Stephan Fürstner,de GER,MF,Mainz 05,de Bundesliga,33,1987,0.1,0,0,0,,0,0,,,0,0,Matches
935,Matteo Gabbia,it ITA,DF,Milan,it Serie A,21,1999,6,0,1,0,0,0.17,0,0,,0,0,Matches
936,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,it Serie A,29,1991,12.7,6,44,20,45.5,3.47,1.58,0.14,0.3,0,0,Matches
937,Mijat Gaćinović,rs SRB,MF,Hoffenheim,de Bundesliga,26,1995,1.2,0,1,0,0,0.82,0,0,,0,0,Matches
938,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,21,2000,0.2,0,0,0,,0,0,,,0,0,Matches
939,Luca Gagliano,it ITA,FW,Cagliari,it Serie A,21,2000,0.1,0,0,0,,0,0,,,0,0,Matches
940,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,27,1994,7.2,2,8,4,50,1.11,0.55,0.25,0.5,0,0,Matches
941,Riccardo Gagliolo,se SWE,"DF,MF",Salernitana,it Serie A,31,1990,12.6,0,8,1,12.5,0.63,0.08,0,0,0,0,Matches
942,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,26,1994,36.6,0,19,5,26.3,0.52,0.14,0,0,0,0,Matches
943,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,27,1993,15.3,0,8,3,37.5,0.52,0.2,0,0,0,0,Matches
944,Nicolas Galazzi,it ITA,MF,Venezia,it Serie A,20,2000,0.2,0,0,0,,0,0,,,0,0,Matches
945,Pablo Galdames Millán,cl CHI,MF,Genoa,it Serie A,24,1996,11.4,0,12,3,25,1.05,0.26,0,0,0,0,Matches
946,Thiago Galhardo,br BRA,FW,Celta Vigo,es La Liga,32,1989,12.8,2,29,15,51.7,2.27,1.18,0.07,0.13,0,0,Matches
947,Conor Gallagher,eng ENG,MF,Crystal Palace,eng Premier League,21,2000,31.6,8,52,22,42.3,1.64,0.7,0.15,0.36,0,0,Matches
948,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,28,1993,31,0,0,0,,0,0,,,0,0,Matches
949,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,31,1989,19.1,1,5,1,20,0.26,0.05,0.2,1,0,0,Matches
950,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,34,1987,26.5,11,69,29,42,2.6,1.09,0.14,0.34,1,3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
951,Idrissa Gana Gueye,sn SEN,MF,Paris Saint-Germain,fr Ligue 1,31,1989,18.2,3,24,7,29.2,1.32,0.38,0.13,0.43,0,0,Matches
952,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,22,1999,11.4,5,30,11,36.7,2.64,0.97,0.17,0.45,0,0,Matches
953,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,de Bundesliga,25,1996,1.7,0,3,1,33.3,1.76,0.59,0,0,0,0,Matches
954,Álvaro García,es ESP,MF,Rayo Vallecano,es La Liga,28,1992,33.3,7,68,24,35.3,2.04,0.72,0.1,0.29,0,0,Matches
955,Dani García,es ESP,MF,Athletic Club,es La Liga,31,1990,24.2,0,12,2,16.7,0.5,0.08,0,0,0,0,Matches
956,David García,es ESP,DF,Osasuna,es La Liga,27,1994,34.5,4,31,4,12.9,0.9,0.12,0.13,1,0,0,Matches
957,Eric García,es ESP,DF,Barcelona,es La Liga,20,2001,22.7,0,6,4,66.7,0.26,0.18,0,0,0,0,Matches
958,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,21,1999,33.6,1,25,8,32,0.74,0.24,0.04,0.13,0,0,Matches
959,Joan García,es ESP,GK,Espanyol,es La Liga,20,2001,1.2,0,0,0,,0,0,,,0,0,Matches
960,Manu García,es ESP,MF,Alavés,es La Liga,23,1998,12,0,8,1,12.5,0.67,0.08,0,0,0,0,Matches
961,Raúl García,es ESP,FW,Athletic Club,es La Liga,35,1986,20,6,44,14,31.8,2.2,0.7,0.14,0.43,0,1,Matches
962,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,28,1993,26.4,1,33,12,36.4,1.25,0.45,0.03,0.08,0,2,Matches
963,Saúl García,es ESP,DF,Alavés,es La Liga,26,1994,0,0,0,0,,0,0,,,0,0,Matches
964,Unai García,es ESP,DF,Osasuna,es La Liga,29,1992,15.6,0,8,0,0,0.51,0,0,,0,0,Matches
965,Alejandro Garnacho,ar ARG,MF,Manchester Utd,eng Premier League,17,2004,0.1,0,0,0,,0,0,,,0,0,Matches
966,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,30,1990,6.9,0,4,1,25,0.58,0.14,0,0,0,0,Matches
967,Djeidi Gassama,mr MTN,"FW,MF",Paris Saint-Germain,fr Ligue 1,17,2003,0,0,0,0,,0,0,,,0,0,Matches
968,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,33,1988,30.5,0,24,7,29.2,0.79,0.23,0,0,0,0,Matches
