Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
189,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,de Bundesliga,29,1989,12,6,0,0,25,16,0,2,33,17,0,0,0,Matches
190,Antonino Barillà,it ITA,MF,Parma,it Serie A,30,1988,29.1,10,0,0,67,33,4,39,37,37,1,0,0,Matches
191,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,1,0,0,14,27,0,6,9,11,0,0,0,Matches
192,Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,0,0,0,9,0,0,12,5,6,0,0,0,Matches
193,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,28,1989,26.5,8,0,0,53,65,23,6,3,18,1,0,1,Matches
194,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,20,1997,11.2,0,0,0,7,7,2,23,3,5,0,0,0,Matches
195,Antonio Barragán,es ESP,"MF,DF",Real Betis,es La Liga,31,1987,10.4,4,0,0,21,9,0,41,5,8,,,0,Matches
196,Antonio Barreca,it ITA,"DF,MF",Newcastle United,eng Premier League,23,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,Matches
197,Antonio Barreca,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,0,0,0,7,7,0,19,6,8,0,0,0,Matches
198,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1,1,0,0,1,0,0,0,2,4,0,0,0,Matches
199,Ander Barrenetxea,es ESP,MF,Real Sociedad,es La Liga,16,2001,4.4,0,0,0,12,6,3,6,4,2,,,0,Matches
200,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,2,0,0,18,9,1,20,15,17,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
201,Musa Barrow,gm GAM,FW,Atalanta,it Serie A,19,1998,6.7,0,0,0,7,5,3,9,0,5,0,0,0,Matches
202,Fin Bartels,de GER,"FW,MF",Werder Bremen,de Bundesliga,31,1987,0.3,0,0,0,1,1,0,0,1,0,0,0,0,Matches
203,Marc Bartra,es ESP,DF,Real Betis,es La Liga,27,1991,32.5,4,0,0,30,39,4,5,60,55,,,0,Matches
204,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,37,1981,2.9,0,0,0,3,1,0,0,4,1,0,0,0,Matches
205,Daniele Baselli,it ITA,MF,Torino,it Serie A,26,1992,26.4,5,0,0,49,37,1,82,34,48,0,1,0,Matches
206,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,3,0,0,24,23,0,49,13,16,0,0,0,Matches
207,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1,0,0,0,0,1,0,0,0,1,0,0,0,Matches
208,Borja Bastón,es ESP,FW,Alavés,es La Liga,25,1992,16,4,0,0,41,13,12,5,4,7,,,0,Matches
209,Alessandro Bastoni,it ITA,DF,Parma,it Serie A,19,1999,18.8,2,0,0,16,19,0,3,22,14,0,1,0,Matches
210,Bastos,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,3,0,0,12,7,1,3,6,17,0,2,0,Matches
211,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,0,0,0,7,2,13,1,3,2,0,0,0,Matches
212,Michy Batshuayi,be BEL,FW,Valencia,es La Liga,24,1993,5.9,3,0,0,16,8,5,3,0,1,,,0,Matches
213,Robert Bauer,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,4,1,1,19,18,0,51,28,30,0,0,0,Matches
214,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33,0,0,0,0,7,0,0,4,1,0,0,0,Matches
215,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,22,1996,18,2,0,0,12,14,1,6,29,23,0,0,0,Matches
216,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,2,0,0,20,19,0,2,27,30,0,0,0,Matches
217,Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,2,1,1,2,3,0,1,0,1,0,0,0,Matches
218,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,23,1995,6.6,1,0,0,14,9,9,0,5,3,,,0,Matches
219,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,1,0,0,1,0,0,0,1,0,0,0,0,Matches
220,Paul Baysse,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,3,1,1,16,14,3,3,29,15,0,2,1,Matches
221,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Hannover 96,de Bundesliga,21,1996,1.7,0,0,0,2,2,2,4,1,0,0,0,0,Matches
222,Claudio Beauvue,gp GLP,"MF,FW",Caen,fr Ligue 1,30,1988,16.7,1,0,0,23,28,4,35,8,11,1,0,0,Matches
223,Bebé,cv CPV,"MF,FW",Rayo Vallecano,es La Liga,28,1990,14.5,6,0,0,22,9,8,108,9,9,,,0,Matches
224,Bebé,cv CPV,MF,Eibar,es La Liga,28,1990,0.7,0,0,0,3,1,0,10,1,0,,,0,Matches
225,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,de Bundesliga,24,1994,11.8,1,0,0,11,21,5,43,10,8,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Uffe Bech,dk DEN,"FW,MF",Hannover 96,de Bundesliga,25,1993,0.2,1,0,0,2,0,0,2,0,0,0,0,0,Matches
227,Andreas Beck,de GER,"DF,MF",Stuttgart,de Bundesliga,31,1987,19.7,2,0,0,25,31,1,36,22,23,0,0,0,Matches
228,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,7,0,0,22,7,0,1,64,25,0,0,0,Matches
229,Andrea Beghetto,it ITA,MF,Frosinone,it Serie A,23,1994,24.7,3,0,0,25,16,3,218,19,15,0,0,0,Matches
230,Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24,0,0,0,0,3,0,0,0,1,0,0,0,Matches
231,Valon Behrami,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,6,0,0,47,34,0,3,20,37,0,0,0,Matches
232,Hanno Behrens,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,3,0,0,40,23,3,3,36,30,0,1,0,Matches
233,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,26,1992,20.7,3,0,0,27,15,22,20,3,9,1,0,0,Matches
234,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25,7,0,0,41,14,5,11,58,20,0,0,0,Matches
235,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,28,1990,11.7,4,1,0,17,13,3,65,11,7,0,0,0,Matches
236,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,23,1995,17,3,0,0,16,7,2,39,18,13,0,0,1,Matches
237,Nicky Beloko,ch SUI,MF,Fiorentina,it Serie A,18,2000,0.5,1,0,0,1,0,1,0,0,0,0,0,0,Matches
238,Andrea Belotti,it ITA,FW,Torino,it Serie A,24,1993,36.7,5,0,0,72,111,29,24,15,22,2,0,0,Matches
239,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,3,0,0,12,14,0,4,19,17,,,0,Matches
240,Hatem Ben Arfa,fr FRA,"MF,FW",Rennes,fr Ligue 1,31,1987,22.6,1,0,0,18,42,4,59,4,8,1,0,0,Matches
241,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,3,0,0,26,24,30,27,11,16,,,0,Matches
242,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,2,0,0,1,2,0,0,0,0,0,1,0,Matches
243,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,6,1,0,25,22,2,34,9,19,0,1,0,Matches
244,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5,2,0,0,13,3,0,0,15,6,0,1,0,Matches
245,Lars Bender,de GER,"MF,DF",Leverkusen,de Bundesliga,29,1989,15.1,2,0,0,27,28,2,16,26,31,0,0,0,Matches
246,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,3,0,0,21,12,2,0,54,25,0,1,1,Matches
247,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,20,1997,0.3,0,0,0,0,1,0,0,1,1,0,0,0,Matches
248,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,fr Ligue 1,27,1991,18.5,1,0,0,24,43,8,126,17,22,0,0,0,Matches
249,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35,1,0,0,0,4,0,0,2,0,0,0,0,Matches
250,Ismaël Bennacer,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,7,0,0,48,59,0,76,55,59,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,5,0,0,21,35,1,43,57,31,0,1,0,Matches
252,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34,12,0,0,37,11,1,1,46,34,0,2,0,Matches
253,Yassine Benrahou,fr FRA,MF,Bordeaux,fr Ligue 1,19,1999,2,0,0,0,2,4,0,16,2,5,0,0,0,Matches
254,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,9,0,0,31,35,1,31,39,46,0,2,1,Matches
255,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,4,0,0,30,16,1,47,35,22,0,0,0,Matches
256,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,21,1997,22.3,8,1,1,39,15,2,18,44,36,0,0,0,Matches
257,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,1990,9,1,0,0,18,9,10,1,0,1,0,0,0,Matches
258,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,1,0,0,23,22,36,20,8,11,,,0,Matches
259,Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,0,0,0,3,3,0,2,0,1,0,0,0,Matches
260,Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,23,1994,31.9,5,1,0,65,92,12,121,28,22,0,0,0,Matches
261,Yuri Berchiche,es ESP,"DF,MF",Athletic Club,es La Liga,28,1990,34.7,8,0,0,38,78,3,102,42,31,,,0,Matches
262,Álex Berenguer,es ESP,"MF,FW",Torino,it Serie A,23,1995,16.5,4,0,0,29,34,3,87,8,21,1,0,0,Matches
263,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,6,1,1,26,30,0,52,33,31,0,0,0,Matches
264,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,27,1990,19.5,2,0,0,10,22,2,118,31,11,0,0,0,Matches
265,Markel Bergara,es ESP,MF,Getafe,es La Liga,32,1986,0.6,0,0,0,1,0,0,0,1,2,,,0,Matches
266,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,27,1991,13.1,0,0,0,33,23,5,3,4,5,1,0,0,Matches
267,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18,1,0,0,0,2,0,0,1,1,0,0,0,Matches
268,Valon Berisha,xk KVX,MF,Lazio,it Serie A,25,1993,2.2,0,0,0,3,4,0,9,4,5,1,0,0,Matches
269,Bernard,br BRA,MF,Everton,eng Premier League,25,1992,23.5,5,0,0,17,27,2,51,27,29,0,0,0,Matches
270,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,24,1994,16.4,5,1,0,20,31,7,82,7,9,0,0,0,Matches
271,Bernardo,br BRA,DF,Brighton,eng Premier League,23,1995,19.5,4,0,0,18,24,2,32,33,43,0,0,0,Matches
272,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,1997,38,0,0,0,0,7,0,0,2,1,0,0,0,Matches
273,Juan Bernat,es ESP,"DF,MF",Paris Saint-Germain,fr Ligue 1,25,1993,20.4,6,1,0,33,20,6,41,18,33,0,0,0,Matches
274,Antoine Bernede,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,19,1999,1.9,0,0,0,2,1,0,0,3,7,0,0,0,Matches
275,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,20,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Ryan Bertrand,eng ENG,"DF,MF",Southampton,eng Premier League,28,1989,24,8,0,0,27,22,0,93,30,26,0,0,0,Matches
277,Daniel Bessa,it ITA,MF,Genoa,it Serie A,25,1993,27.1,8,0,0,55,19,4,55,21,37,0,0,0,Matches
278,Marcus Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,1992,7,1,0,0,0,1,0,0,0,0,0,0,0,Matches
279,Jordan Beyer,de GER,DF,Gladbach,de Bundesliga,18,2000,8,1,0,0,7,4,0,2,11,20,0,0,0,Matches
280,Jonathan Biabiany,fr FRA,FW,Parma,it Serie A,30,1988,11.9,4,0,0,22,16,4,16,11,23,0,0,0,Matches
281,Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,2000,1,0,0,0,2,0,0,1,3,3,0,0,0,Matches
282,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,28,1990,19.9,0,0,0,18,16,2,8,61,19,0,1,1,Matches
283,Pedro Bigas,es ESP,DF,Eibar,es La Liga,27,1990,6.5,1,0,0,5,4,0,0,8,3,,,0,Matches
284,Lucas Biglia,ar ARG,MF,Milan,it Serie A,32,1986,12.4,3,0,0,22,16,0,3,22,32,0,1,0,Matches
285,Philip Billing,dk DEN,MF,Huddersfield Town,eng Premier League,22,1996,24.3,7,0,0,38,30,2,56,58,47,0,1,0,Matches
286,Cristiano Biraghi,it ITA,"DF,MF",Fiorentina,it Serie A,25,1992,35.5,8,0,0,36,28,3,270,41,34,0,0,0,Matches
287,Davide Biraschi,it ITA,DF,Genoa,it Serie A,24,1994,31.6,3,1,0,38,31,0,48,64,38,0,1,1,Matches
288,Valter Birsa,si SVN,"MF,FW",Cagliari,it Serie A,31,1986,3.9,0,0,0,4,4,0,36,4,3,0,0,0,Matches
289,Valter Birsa,si SVN,"FW,MF",Chievo,it Serie A,31,1986,12.2,1,0,0,11,13,3,62,5,10,0,0,0,Matches
290,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,21,1996,19.7,5,0,0,40,25,2,8,31,29,0,0,0,Matches
291,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,24,1993,11.9,1,0,0,17,31,3,43,15,25,0,0,0,Matches
292,Alejandro Blanco,es ESP,MF,Alavés,es La Liga,19,1998,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
293,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,23,1995,25,2,0,0,1,0,0,0,2,0,,,0,Matches
294,Ludovic Blas,fr FRA,MF,Guingamp,fr Ligue 1,20,1997,26.4,5,0,0,38,35,2,20,24,39,0,0,0,Matches
295,Pablo de Blasis,ar ARG,MF,Mainz 05,de Bundesliga,30,1988,1,0,0,0,1,0,1,4,1,0,0,0,0,Matches
296,Pablo de Blasis,ar ARG,"MF,DF",Eibar,es La Liga,30,1988,16.9,2,1,0,18,11,0,65,13,19,,,0,Matches
297,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,21,1996,22.1,4,0,0,29,31,1,6,31,46,0,1,0,Matches
298,Danny Blum,de GER,"FW,MF",Eintracht Frankfurt,de Bundesliga,27,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
299,Emmanuel Boateng,gh GHA,FW,Levante,es La Liga,22,1996,7.8,2,0,0,14,19,9,3,1,3,,,0,Matches
300,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,29,1988,18.8,1,0,0,16,9,0,7,26,16,0,2,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Kevin-Prince Boateng,gh GHA,FW,Barcelona,es La Liga,31,1987,2.7,1,0,0,3,9,3,0,1,2,,,0,Matches
302,Kevin-Prince Boateng,gh GHA,FW,Sassuolo,it Serie A,31,1987,10.4,1,0,0,25,27,8,5,3,5,0,0,0,Matches
303,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,23.9,2,0,0,35,11,1,49,16,20,0,0,0,Matches
304,Yann Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,23,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
305,Mathieu Bodmer,fr FRA,MF,Amiens,fr Ligue 1,35,1982,11.9,1,0,0,13,13,1,3,3,13,0,0,0,Matches
306,Adam Bodzek,de GER,"MF,DF",Düsseldorf,de Bundesliga,32,1985,17.7,5,1,0,33,41,0,0,30,31,0,2,0,Matches
307,Jean-Paul Boëtius,sr SUR,"MF,FW",Mainz 05,de Bundesliga,24,1994,23.6,8,0,0,51,47,3,22,34,33,0,0,0,Matches
308,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,17,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
309,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,21,1997,16,0,0,0,9,29,8,15,5,3,0,0,0,Matches
310,Willy Boly,ci CIV,DF,Wolves,eng Premier League,27,1991,35.2,2,1,0,29,14,3,0,68,53,0,0,0,Matches
311,Léo Bonatini,br BRA,FW,Wolves,eng Premier League,24,1994,1.5,0,0,0,0,0,0,4,0,1,0,0,0,Matches
312,Giacomo Bonaventura,it ITA,MF,Milan,it Serie A,28,1989,7.2,0,0,0,5,8,1,8,7,1,0,0,0,Matches
313,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,37,1981,2.6,1,0,0,2,0,0,0,4,2,,,1,Matches
314,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,30,1988,20.1,0,0,0,11,4,0,57,24,12,0,2,0,Matches
315,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,22,1996,25.6,2,0,0,20,19,0,6,37,27,0,0,0,Matches
316,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,31,1987,27.5,2,0,0,14,24,2,5,38,11,0,0,0,Matches
317,Fabio Borini,it ITA,"FW,MF",Milan,it Serie A,27,1991,11.7,3,0,0,14,34,3,14,12,10,0,0,0,Matches
318,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,22,1995,6.8,2,0,0,5,3,1,1,10,5,0,0,0,Matches
319,Artur Boruc,pl POL,GK,Bournemouth,eng Premier League,38,1980,12,2,0,0,0,0,0,0,0,0,0,0,0,Matches
320,Olivier Boscagli,fr FRA,"DF,MF",Nice,fr Ligue 1,20,1997,9.6,1,0,0,6,22,0,32,17,12,0,0,0,Matches
321,Gabriel Boschilia,br BRA,"FW,MF",Nantes,fr Ligue 1,22,1996,14.7,1,0,0,19,24,0,65,9,27,0,0,0,Matches
322,John Bostock,tt TRI,MF,Toulouse,fr Ligue 1,26,1992,10.9,1,0,0,19,14,0,17,17,15,0,0,0,Matches
323,Denis Bouanga,ga GAB,"FW,MF",Nîmes,fr Ligue 1,23,1994,29.3,5,0,0,41,28,7,47,21,36,0,0,0,Matches
324,Zacharie Boucher,fr FRA,GK,Angers,fr Ligue 1,26,1992,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
325,Ryad Boudebouz,dz ALG,MF,Celta Vigo,es La Liga,28,1990,8,2,1,0,6,9,0,47,3,4,,,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Ryad Boudebouz,dz ALG,"MF,FW",Real Betis,es La Liga,28,1990,6,1,0,0,5,8,1,24,5,4,,,0,Matches
327,Sofiane Boufal,ma MAR,MF,Celta Vigo,es La Liga,24,1993,23.2,6,0,0,42,60,1,60,10,21,,,0,Matches
328,Nassim Boujellab,ma MAR,MF,Schalke 04,de Bundesliga,19,1999,4.2,0,0,0,11,8,0,0,3,5,0,0,0,Matches
329,Arnold Bouka Moutou,cg CGO,DF,Dijon,fr Ligue 1,29,1988,0.7,0,0,0,1,1,0,0,5,1,0,0,0,Matches
330,Yassine Bounou,ma MAR,GK,Girona,es La Liga,27,1991,31.8,2,0,0,0,3,0,0,1,0,,,0,Matches
331,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,26,1991,22.3,8,1,1,43,25,1,48,33,31,0,1,0,Matches
332,Benjamin Bourigeaud,fr FRA,MF,Rennes,fr Ligue 1,24,1994,26.9,5,0,0,36,14,3,120,29,39,0,0,0,Matches
333,Bilal Boutobba,fr FRA,"FW,MF",Montpellier,fr Ligue 1,19,1998,0.4,0,0,0,0,3,0,1,0,0,0,0,0,Matches
334,Umut Bozok,tr TUR,FW,Nîmes,fr Ligue 1,21,1996,13.7,1,0,0,16,29,11,4,4,7,0,0,0,Matches
335,Filip Bradarić,hr CRO,MF,Cagliari,it Serie A,26,1992,16.6,5,0,0,27,9,0,12,35,20,0,2,1,Matches
336,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,26,1992,8,3,1,0,12,4,0,53,8,7,0,0,0,Matches
337,Martin Braithwaite,dk DEN,FW,Leganés,es La Liga,27,1991,15.6,5,0,0,24,16,14,2,3,3,,,0,Matches
338,Julian Brandt,de GER,MF,Leverkusen,de Bundesliga,22,1996,29.6,0,0,0,13,22,4,148,16,18,0,0,0,Matches
339,Darko Brašanac,rs SRB,MF,Alavés,es La Liga,26,1992,17.6,5,0,0,34,15,0,14,13,16,,,0,Matches
340,Pedro Brazão,pt POR,MF,Nice,fr Ligue 1,15,2002,0.2,0,0,0,0,0,0,1,0,0,0,0,0,Matches
341,Fabian Bredlow,de GER,GK,Nürnberg,de Bundesliga,23,1995,12.5,1,0,0,0,3,0,0,1,1,0,0,0,Matches
342,Josip Brekalo,hr CRO,"FW,MF",Wolfsburg,de Bundesliga,20,1998,15.7,2,0,0,17,21,2,58,12,8,0,0,0,Matches
343,Gleison Bremer,br BRA,DF,Torino,it Serie A,21,1997,2,1,0,0,3,4,0,0,8,1,0,0,0,Matches
344,Joshua Brenet,cw CUW,"MF,DF",Hoffenheim,de Bundesliga,24,1994,10.1,0,0,0,20,4,0,38,9,13,0,0,0,Matches
345,Rajko Brežančić,rs SRB,DF,Huesca,es La Liga,28,1989,0.7,0,0,0,0,1,0,2,0,0,,,0,Matches
346,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,23,1994,32.5,9,1,0,34,24,1,4,76,32,0,3,0,Matches
347,Jimmy Briand,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,32,1985,27.7,1,0,0,37,48,19,15,4,9,0,0,0,Matches
348,Nicolò Brighenti,it ITA,DF,Frosinone,it Serie A,28,1989,11,4,0,0,16,19,0,8,31,18,0,0,0,Matches
349,Matteo Brighi,it ITA,MF,Empoli,it Serie A,37,1981,2.6,1,0,0,6,9,0,0,3,4,0,0,0,Matches
350,Enrico Brignola,it ITA,"MF,FW",Sassuolo,it Serie A,19,1999,1.9,2,0,0,6,1,1,4,2,2,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Miguel Britos,uy URU,DF,Watford,eng Premier League,33,1985,2.1,0,0,0,3,1,0,1,3,2,0,0,0,Matches
352,David Brooks,wls WAL,MF,Bournemouth,eng Premier League,21,1997,25.1,3,0,0,15,46,2,34,25,26,0,0,0,Matches
353,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,25,1993,29,7,0,0,14,12,0,0,42,17,0,1,0,Matches
354,Daniel Brosinski,de GER,DF,Mainz 05,de Bundesliga,30,1988,24.5,2,0,0,16,13,1,123,33,15,0,2,0,Matches
355,Marcelo Brozović,hr CRO,MF,Inter,it Serie A,25,1992,29.4,11,1,1,48,28,0,127,45,74,0,1,0,Matches
356,Bruma,pt POR,"MF,FW",RB Leipzig,de Bundesliga,23,1994,6.1,1,0,0,4,5,0,16,4,3,0,0,0,Matches
357,Jeffrey Bruma,nl NED,DF,Schalke 04,de Bundesliga,26,1991,6.9,4,0,0,9,2,0,1,6,12,0,1,1,Matches
358,Bruno,es ESP,DF,Brighton,eng Premier League,37,1980,12.6,2,0,0,4,9,3,17,10,17,0,0,0,Matches
359,Jacob Bruun Larsen,dk DEN,MF,Dortmund,de Bundesliga,19,1998,14.1,0,0,0,3,9,5,16,13,9,0,0,0,Matches
360,Joe Bryan,eng ENG,"DF,MF",Fulham,eng Premier League,24,1993,26.1,5,0,0,25,28,2,117,30,41,0,0,0,Matches
361,Gianluigi Buffon,it ITA,GK,Paris Saint-Germain,fr Ligue 1,40,1978,17,0,0,0,1,1,0,0,0,0,0,1,0,Matches
362,Niko Bungert,de GER,DF,Mainz 05,de Bundesliga,31,1986,3.2,0,0,0,1,2,0,0,4,5,0,0,0,Matches
363,Guido Burgstaller,at AUT,FW,Schalke 04,de Bundesliga,29,1989,17,4,0,0,24,24,29,18,2,10,0,0,0,Matches
364,Burgui,es ESP,MF,Alavés,es La Liga,24,1993,6.2,1,0,0,10,20,3,14,0,6,,,0,Matches
365,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,de Bundesliga,18,2000,2.9,0,0,0,2,2,0,6,2,3,0,0,0,Matches
366,Roman Bürki,ch SUI,GK,Dortmund,de Bundesliga,27,1990,32,1,0,0,0,10,0,0,1,2,0,0,0,Matches
367,Patrick Burner,mq MTQ,"DF,MF",Nice,fr Ligue 1,22,1996,15,3,0,0,14,12,0,24,31,24,0,1,0,Matches
368,Sergio Busquets,es ESP,MF,Barcelona,es La Liga,30,1988,30.2,10,0,0,38,54,0,2,54,60,,,0,Matches
369,Gaëtan Bussmann,fr FRA,DF,Mainz 05,de Bundesliga,27,1991,1,0,0,0,4,1,0,1,1,2,0,0,0,Matches
370,Unai Bustinza,es ESP,DF,Leganés,es La Liga,26,1992,22.5,11,1,1,31,30,0,24,53,31,,,0,Matches
371,Ludovic Butelle,fr FRA,GK,Angers,fr Ligue 1,35,1983,36,1,1,0,2,5,0,0,1,0,0,1,0,Matches
372,David Button,eng ENG,GK,Brighton,eng Premier League,29,1989,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
373,Jakub Błaszczykowski,pl POL,MF,Wolfsburg,de Bundesliga,32,1985,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
374,Erick Cabaco,uy URU,DF,Levante,es La Liga,23,1995,18.1,11,2,1,33,13,1,2,29,13,,,0,Matches
375,Willy Caballero,ar ARG,GK,Chelsea,eng Premier League,36,1981,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Rémy Cabella,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,33.3,5,1,1,35,67,4,83,18,50,0,0,0,Matches
